ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response	pred
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.61518393038672
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.61518393038672
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	1	17.0742122230822
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0	17.0742122230822
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0	17.0742122230822
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	49	17.0742122230822
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	100	41.6089396410663
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	60	41.6089396410663
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	0	41.6089396410663
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	48	41.6089396410663
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	82	71.1500196845847
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	64	71.1500196845847
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	4	71.1500196845847
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	99	71.1500196845847
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	67	89.5126514333473
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99	89.5126514333473
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99	89.5126514333473
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	100	89.5126514333473
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.7255870693763
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.7255870693763
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	100	96.7255870693763
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.7255870693763
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100	99.0313307802839
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.0313307802839
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.0313307802839
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100	99.0313307802839
103	highLD	2	post-training	English	indent-intent	3	1	0	8.36343129514358
103	highLD	2	post-training	English	indent-intent	3	1	0	8.36343129514358
103	highLD	2	post-training	English	indent-intent	3	1	23	8.36343129514358
103	highLD	2	post-training	English	indent-intent	3	1	5	8.36343129514358
103	highLD	2	post-training	English	indent-intent	3	2	0	16.1730474664112
103	highLD	2	post-training	English	indent-intent	3	2	14	16.1730474664112
103	highLD	2	post-training	English	indent-intent	3	2	18	16.1730474664112
103	highLD	2	post-training	English	indent-intent	3	2	29	16.1730474664112
103	highLD	2	post-training	English	indent-intent	3	3	38	33.7018941678006
103	highLD	2	post-training	English	indent-intent	3	3	55	33.7018941678006
103	highLD	2	post-training	English	indent-intent	3	3	31	33.7018941678006
103	highLD	2	post-training	English	indent-intent	3	3	38	33.7018941678006
103	highLD	2	post-training	English	indent-intent	3	4	71	59.7882709952539
103	highLD	2	post-training	English	indent-intent	3	4	50	59.7882709952539
103	highLD	2	post-training	English	indent-intent	3	4	38	59.7882709952539
103	highLD	2	post-training	English	indent-intent	3	4	49	59.7882709952539
103	highLD	2	post-training	English	indent-intent	3	5	83	81.8922047296156
103	highLD	2	post-training	English	indent-intent	3	5	72	81.8922047296156
103	highLD	2	post-training	English	indent-intent	3	5	86	81.8922047296156
103	highLD	2	post-training	English	indent-intent	3	5	91	81.8922047296156
103	highLD	2	post-training	English	indent-intent	3	6	100	93.306619870389
103	highLD	2	post-training	English	indent-intent	3	6	100	93.306619870389
103	highLD	2	post-training	English	indent-intent	3	6	98	93.306619870389
103	highLD	2	post-training	English	indent-intent	3	6	100	93.306619870389
103	highLD	2	post-training	English	indent-intent	3	7	100	97.7353545267795
103	highLD	2	post-training	English	indent-intent	3	7	100	97.7353545267795
103	highLD	2	post-training	English	indent-intent	3	7	99	97.7353545267795
103	highLD	2	post-training	English	reason-risen	3	1	35	20.6500066748668
103	highLD	2	post-training	English	reason-risen	3	1	27	20.6500066748668
103	highLD	2	post-training	English	reason-risen	3	1	2	20.6500066748668
103	highLD	2	post-training	English	reason-risen	3	1	15	20.6500066748668
103	highLD	2	post-training	English	reason-risen	3	2	30	30.578543112624
103	highLD	2	post-training	English	reason-risen	3	2	34	30.578543112624
103	highLD	2	post-training	English	reason-risen	3	2	27	30.578543112624
103	highLD	2	post-training	English	reason-risen	3	3	41	43.7222296678167
103	highLD	2	post-training	English	reason-risen	3	3	75	43.7222296678167
103	highLD	2	post-training	English	reason-risen	3	3	35	43.7222296678167
103	highLD	2	post-training	English	reason-risen	3	3	44	43.7222296678167
103	highLD	2	post-training	English	reason-risen	3	4	69	58.4174614172107
103	highLD	2	post-training	English	reason-risen	3	4	84	58.4174614172107
103	highLD	2	post-training	English	reason-risen	3	4	33	58.4174614172107
103	highLD	2	post-training	English	reason-risen	3	4	25	58.4174614172107
103	highLD	2	post-training	English	reason-risen	3	5	67	72.0433884006721
