Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Language-1,Store: Language-2,Store: Language-3,Store: Language-4,Store: Watching-hours,Store: Listening-hours,Store: Games-hours,Store: Internet-hours,Store: Home-hours,Store: Family-hours,Store: Social-hours,Store: Work-school-hours,Store: Out-of-home-hours,Store: Other-hours,Store: Other-specification,allocator-cukp,randomiser-fgpw
373,1741999296316,"15/03/2025, 00:41:36",1741984896316,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,Frequency of use,response,value,,,,Country 3 Frequency,8,object-82,English,,,,,,,,,,,,,,,spreadsheet1,
374,1741999296317,"15/03/2025, 00:41:36",1741984896317,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,Frequency of use,response,quantised,,,,Country 3 Frequency,8,object-82,English,,,,,,,,,,,,,,,spreadsheet1,
375,1741999296318,"15/03/2025, 00:41:36",1741984896318,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,,response,Country 4-value,,,,Country 4,9,object-25,English,,,,,,,,,,,,,,,spreadsheet1,
376,1741999296319,"15/03/2025, 00:41:36",1741984896319,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,,response,Length of stay (in months)-value,,,,Country 4,9,object-25,English,,,,,,,,,,,,,,,spreadsheet1,
377,1741999296321,"15/03/2025, 00:41:36",1741984896321,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,,response,Language-value,,,,Country 4,9,object-25,English,,,,,,,,,,,,,,,spreadsheet1,
378,1741999296323,"15/03/2025, 00:41:36",1741984896323,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,Frequency of use,response,value,,,,Country 4 Frequency,10,object-83,English,,,,,,,,,,,,,,,spreadsheet1,
379,1741999296324,"15/03/2025, 00:41:36",1741984896324,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 4,ts9c7h,4,Frequency of use,response,quantised,,,,Country 4 Frequency,10,object-83,English,,,,,,,,,,,,,,,spreadsheet1,
380,1741999296326,"15/03/2025, 00:41:36",1741984896326,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 1,response,value,,,English,Non-native language 1,3,object-94,English,,,,,,,,,,,,,,,spreadsheet1,
381,1741999296327,"15/03/2025, 00:41:36",1741984896327,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 1,response,quantised,0,,English,Non-native language 1,3,object-94,English,,,,,,,,,,,,,,,spreadsheet1,
382,1741999296328,"15/03/2025, 00:41:36",1741984896328,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 2,response,value,,,English,Non-native language 2,4,object-95,English,,,,,,,,,,,,,,,spreadsheet1,
383,1741999296330,"15/03/2025, 00:41:36",1741984896330,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 2,response,quantised,0,,English,Non-native language 2,4,object-95,English,,,,,,,,,,,,,,,spreadsheet1,
384,1741999296331,"15/03/2025, 00:41:36",1741984896331,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 3,response,value,,,English,Non-native language 3,5,object-96,English,,,,,,,,,,,,,,,spreadsheet1,
385,1741999296332,"15/03/2025, 00:41:36",1741984896332,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 3,response,quantised,0,,English,Non-native language 3,5,object-96,English,,,,,,,,,,,,,,,spreadsheet1,
386,1741999296335,"15/03/2025, 00:41:36",1741984896335,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 4,response,value,,,English,Non-native language 4,6,object-97,English,,,,,,,,,,,,,,,spreadsheet1,
387,1741999296337,"15/03/2025, 00:41:36",1741984896337,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,Non-native language 4,response,quantised,0,,English,Non-native language 4,6,object-97,English,,,,,,,,,,,,,,,spreadsheet1,
388,1741999296338,"15/03/2025, 00:41:36",1741984896338,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 1-Immersion*,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
389,1741999296339,"15/03/2025, 00:41:36",1741984896339,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 1-Classroom instruction,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
390,1741999296341,"15/03/2025, 00:41:36",1741984896341,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 1-Self-learning,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
391,1741999296342,"15/03/2025, 00:41:36",1741984896342,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 2-Immersion*,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
392,1741999296344,"15/03/2025, 00:41:36",1741984896344,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 2-Classroom instruction,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
393,1741999296346,"15/03/2025, 00:41:36",1741984896346,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 2-Self-learning,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
394,1741999296348,"15/03/2025, 00:41:36",1741984896348,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 3-Immersion*,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
395,1741999296351,"15/03/2025, 00:41:36",1741984896351,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 3-Classroom instruction,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
396,1741999296352,"15/03/2025, 00:41:36",1741984896352,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 3-Self-learning,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
397,1741999296354,"15/03/2025, 00:41:36",1741984896354,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 4-Immersion*,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
398,1741999296356,"15/03/2025, 00:41:36",1741984896356,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 4-Classroom instruction,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
399,1741999296358,"15/03/2025, 00:41:36",1741984896358,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 5,41p5ns,5,"*Note: For example, immigrating to another country where the dominant language is different from your native language, so you learn this language through immersion in the language environment.",response,Non-native language 4-Self-learning,,,Non-native language 1|Non-native language 2|Non-native language 3|Non-native language 4,Multiple Choice Grid,7,object-32,English,,,,,,,,,,,,,,,spreadsheet1,
400,1741999296359,"15/03/2025, 00:41:36",1741984896359,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,At home-value,3,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
401,1741999296361,"15/03/2025, 00:41:36",1741984896361,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,With friends-value,3,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
402,1741999296363,"15/03/2025, 00:41:36",1741984896363,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,At school-value,4,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
403,1741999296365,"15/03/2025, 00:41:36",1741984896365,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,At work-value,23,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
404,1741999296368,"15/03/2025, 00:41:36",1741984896368,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,Language software-value,8,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
405,1741999296370,"15/03/2025, 00:41:36",1741984896370,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 6,1f2d16,6,_Age you started using **English**..._,response,Online games-value,6,,,Language 1,3,object-40,English,,,,,,,,,,,,,,,spreadsheet1,
406,1741999296372,"15/03/2025, 00:41:36",1741984896372,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Elementary school**,response,Language-value,English,,,Elementary school,3,object-46,English,,,,,,,,,,,,,,,spreadsheet1,
407,1741999296376,"15/03/2025, 00:41:36",1741984896376,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Elementary school**,response,(Switched to)-value,,,,Elementary school,3,object-46,English,,,,,,,,,,,,,,,spreadsheet1,
408,1741999296379,"15/03/2025, 00:41:36",1741984896379,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages elementary school,4,object-47,English,,,,,,,,,,,,,,,spreadsheet1,
409,1741999296381,"15/03/2025, 00:41:36",1741984896381,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Middle school**,response,Language-value,English,,,Middle school,5,object-48,English,,,,,,,,,,,,,,,spreadsheet1,
410,1741999296384,"15/03/2025, 00:41:36",1741984896384,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Middle school**,response,(Switched to)-value,,,,Middle school,5,object-48,English,,,,,,,,,,,,,,,spreadsheet1,
411,1741999296386,"15/03/2025, 00:41:36",1741984896386,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages middle school,6,object-49,English,,,,,,,,,,,,,,,spreadsheet1,
412,1741999296388,"15/03/2025, 00:41:36",1741984896388,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**High school**,response,Language-value,English,,,High school,7,object-50,English,,,,,,,,,,,,,,,spreadsheet1,
413,1741999296390,"15/03/2025, 00:41:36",1741984896390,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**High school**,response,(Switched to)-value,,,,High school,7,object-50,English,,,,,,,,,,,,,,,spreadsheet1,
414,1741999296392,"15/03/2025, 00:41:36",1741984896392,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,0,,Both languages,Both languages high school,8,object-51,English,,,,,,,,,,,,,,,spreadsheet1,
415,1741999296395,"15/03/2025, 00:41:36",1741984896395,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**College (Bachelor)**,response,Language-value,English,,,College (Bachelor),9,object-52,English,,,,,,,,,,,,,,,spreadsheet1,
416,1741999296397,"15/03/2025, 00:41:36",1741984896397,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**College (Bachelor)**,response,(Switched to)-value,,,,College (Bachelor),9,object-52,English,,,,,,,,,,,,,,,spreadsheet1,
417,1741999296400,"15/03/2025, 00:41:36",1741984896400,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages college,10,object-53,English,,,,,,,,,,,,,,,spreadsheet1,
418,1741999296403,"15/03/2025, 00:41:36",1741984896403,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Master)**,response,Language-value,,,,Graduate school (Master),11,object-54,English,,,,,,,,,,,,,,,spreadsheet1,
419,1741999296406,"15/03/2025, 00:41:36",1741984896406,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Master)**,response,(Switched to)-value,,,,Graduate school (Master),11,object-54,English,,,,,,,,,,,,,,,spreadsheet1,
420,1741999296409,"15/03/2025, 00:41:36",1741984896409,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages master,12,object-55,English,,,,,,,,,,,,,,,spreadsheet1,
421,1741999296412,"15/03/2025, 00:41:36",1741984896412,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Doctor)**,response,Language-value,,,,Graduate school (Doctor),13,object-56,English,,,,,,,,,,,,,,,spreadsheet1,
422,1741999296415,"15/03/2025, 00:41:36",1741984896415,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Doctor)**,response,(Switched to)-value,,,,Graduate school (Doctor),13,object-56,English,,,,,,,,,,,,,,,spreadsheet1,
423,1741999296419,"15/03/2025, 00:41:36",1741984896419,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages doctor,14,object-57,English,,,,,,,,,,,,,,,spreadsheet1,
424,1741999296422,"15/03/2025, 00:41:36",1741984896422,-4,"14/03/2025, 16:41:36",219192,2,questionnaire-9kaq,,44423499,12946054,GroupHighLD1,complete,,67d4bea78b16817ae7f648a6,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1536x864,1536x738,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Listening-value,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
