ID	pair	second_dim_step	first_dim_step	norm_response
5098	indent-intent	4	7	96
5098	indent-intent	5	7	93
5098	indent-intent	5	7	98
5098	indent-intent	5	7	99
5098	reason-risen	1	1	15
5098	reason-risen	1	1	27
5098	reason-risen	1	1	3
5098	reason-risen	2	1	22
5098	reason-risen	2	1	12
5098	reason-risen	2	1	85
5098	reason-risen	3	1	5
5098	reason-risen	3	1	13
5098	reason-risen	3	1	83
5098	reason-risen	4	1	10
5098	reason-risen	4	1	18
5098	reason-risen	5	1	86
5098	reason-risen	5	1	65
5098	reason-risen	5	1	70
5098	reason-risen	1	2	78
5098	reason-risen	1	2	91
5098	reason-risen	1	2	58
5098	reason-risen	2	2	21
5098	reason-risen	2	2	17
5098	reason-risen	2	2	12
5098	reason-risen	3	2	24
5098	reason-risen	3	2	22
5098	reason-risen	3	2	17
5098	reason-risen	4	2	87
5098	reason-risen	4	2	12
5098	reason-risen	4	2	87
5098	reason-risen	5	2	82
5098	reason-risen	5	2	73
5098	reason-risen	5	2	9
5098	reason-risen	1	3	28
5098	reason-risen	1	3	15
5098	reason-risen	1	3	13
5098	reason-risen	2	3	23
5098	reason-risen	2	3	14
5098	reason-risen	3	3	76
5098	reason-risen	3	3	14
5098	reason-risen	3	3	8
5098	reason-risen	4	3	74
5098	reason-risen	4	3	19
5098	reason-risen	5	3	23
5098	reason-risen	5	3	69
5098	reason-risen	5	3	77
5098	reason-risen	1	4	22
5098	reason-risen	1	4	18
5098	reason-risen	1	4	71
5098	reason-risen	2	4	76
5098	reason-risen	2	4	8
5098	reason-risen	2	4	79
5098	reason-risen	3	4	69
5098	reason-risen	3	4	13
5098	reason-risen	3	4	11
5098	reason-risen	4	4	23
5098	reason-risen	4	4	72
5098	reason-risen	4	4	83
5098	reason-risen	5	4	74
5098	reason-risen	5	4	78
5098	reason-risen	5	4	64
5098	reason-risen	1	5	13
5098	reason-risen	1	5	88
5098	reason-risen	1	5	75
5098	reason-risen	2	5	93
5098	reason-risen	3	5	77
5098	reason-risen	3	5	72
5098	reason-risen	3	5	73
5098	reason-risen	4	5	86
5098	reason-risen	4	5	75
5098	reason-risen	4	5	82
5098	reason-risen	5	5	74
5098	reason-risen	5	5	15
5098	reason-risen	5	5	13
5098	reason-risen	1	6	84
5098	reason-risen	1	6	74
5098	reason-risen	1	6	8
5098	reason-risen	2	6	83
5098	reason-risen	2	6	75
5098	reason-risen	2	6	19
5098	reason-risen	3	6	79
5098	reason-risen	3	6	77
5098	reason-risen	3	6	9
5098	reason-risen	4	6	89
5098	reason-risen	4	6	78
5098	reason-risen	4	6	73
5098	reason-risen	5	6	77
5098	reason-risen	5	6	73
5098	reason-risen	5	6	83
5098	reason-risen	1	7	83
5098	reason-risen	1	7	76
5098	reason-risen	1	7	65
5098	reason-risen	2	7	84
5098	reason-risen	2	7	88
5098	reason-risen	2	7	82
5098	reason-risen	3	7	77
5098	reason-risen	3	7	99
5098	reason-risen	3	7	78
5098	reason-risen	4	7	73
5098	reason-risen	4	7	71
5098	reason-risen	4	7	75
5098	reason-risen	5	7	65
5098	reason-risen	5	7	97
5098	reason-risen	5	7	12
5098	kata-katta	1	1	14
5098	kata-katta	1	1	6
5098	kata-katta	1	1	7
5098	kata-katta	2	1	12
5098	kata-katta	2	1	34
5098	kata-katta	2	1	5
5098	kata-katta	3	1	16
5098	kata-katta	3	1	20
5098	kata-katta	3	1	10
5098	kata-katta	4	1	22
5098	kata-katta	4	1	14
5098	kata-katta	5	1	20
5098	kata-katta	5	1	24
5098	kata-katta	1	2	19
5098	kata-katta	1	2	26
5098	kata-katta	1	2	19
5098	kata-katta	2	2	79
5098	kata-katta	2	2	83
5098	kata-katta	2	2	27
5098	kata-katta	3	2	27
5098	kata-katta	3	2	36
5098	kata-katta	4	2	17
5098	kata-katta	4	2	12
5098	kata-katta	4	2	86
5098	kata-katta	5	2	78
5098	kata-katta	5	2	24
5098	kata-katta	5	2	21
5098	kata-katta	1	3	11
5098	kata-katta	1	3	92
5098	kata-katta	1	3	93
5098	kata-katta	2	3	23
5098	kata-katta	2	3	25
5098	kata-katta	2	3	17
5098	kata-katta	3	3	90
5098	kata-katta	3	3	32
5098	kata-katta	3	3	14
5098	kata-katta	4	3	88
5098	kata-katta	4	3	66
5098	kata-katta	4	3	20
5098	kata-katta	5	3	74
5098	kata-katta	5	3	17
5098	kata-katta	5	3	76
5098	kata-katta	1	4	37
5098	kata-katta	1	4	73
5098	kata-katta	1	4	75
5098	kata-katta	2	4	27
5098	kata-katta	2	4	74
5098	kata-katta	2	4	19
5098	kata-katta	3	4	78
5098	kata-katta	3	4	97
5098	kata-katta	4	4	17
5098	kata-katta	4	4	83
5098	kata-katta	4	4	9
5098	kata-katta	5	4	17
5098	kata-katta	5	4	20
5098	kata-katta	5	4	81
5098	kata-katta	1	5	80
5098	kata-katta	1	5	71
5098	kata-katta	1	5	94
5098	kata-katta	2	5	88
5098	kata-katta	2	5	75
5098	kata-katta	2	5	84
5098	kata-katta	3	5	85
5098	kata-katta	3	5	70
5098	kata-katta	3	5	85
5098	kata-katta	4	5	82
5098	kata-katta	4	5	21
5098	kata-katta	4	5	76
5098	kata-katta	5	5	21
5098	kata-katta	5	5	20
5098	kata-katta	5	5	72
5098	kata-katta	1	6	71
5098	kata-katta	1	6	78
5098	kata-katta	1	6	76
5098	kata-katta	2	6	13
5098	kata-katta	2	6	82
5098	kata-katta	2	6	77
5098	kata-katta	3	6	63
5098	kata-katta	3	6	74
5098	kata-katta	3	6	85
5098	kata-katta	4	6	82
5098	kata-katta	4	6	73
5098	kata-katta	4	6	94
5098	kata-katta	5	6	19
5098	kata-katta	5	6	89
5098	kata-katta	5	6	83
5098	kata-katta	1	7	73
5098	kata-katta	1	7	80
5098	kata-katta	1	7	92
5098	kata-katta	2	7	72
5098	kata-katta	2	7	64
5098	kata-katta	2	7	74
5098	kata-katta	3	7	76
5098	kata-katta	3	7	99
5098	kata-katta	4	7	93
5098	kata-katta	4	7	24
5098	kata-katta	4	7	79
5098	kata-katta	5	7	82
5098	kata-katta	5	7	87
5098	kata-katta	5	7	94
5098	toru-tooru	1	1	17
5098	toru-tooru	1	1	12
5098	toru-tooru	1	1	25
5098	toru-tooru	2	1	22
5098	toru-tooru	2	1	87
5098	toru-tooru	2	1	91
5098	toru-tooru	3	1	4
5098	toru-tooru	3	1	20
5098	toru-tooru	3	1	21
5098	toru-tooru	4	1	27
5098	toru-tooru	4	1	6
5098	toru-tooru	4	1	18
5098	toru-tooru	5	1	20
5098	toru-tooru	5	1	9
5098	toru-tooru	5	1	16
5098	toru-tooru	1	2	16
5098	toru-tooru	1	2	7
5098	toru-tooru	1	2	16
5098	toru-tooru	2	2	16
5098	toru-tooru	2	2	10
5098	toru-tooru	2	2	15
5098	toru-tooru	3	2	23
5098	toru-tooru	3	2	19
5098	toru-tooru	4	2	14
5098	toru-tooru	4	2	19
5098	toru-tooru	4	2	89
5098	toru-tooru	5	2	24
5098	toru-tooru	5	2	16
5098	toru-tooru	5	2	14
5098	toru-tooru	1	3	19
5098	toru-tooru	1	3	98
5098	toru-tooru	1	3	14
5098	toru-tooru	2	3	18
5098	toru-tooru	2	3	36
5098	toru-tooru	3	3	24
5098	toru-tooru	3	3	13
5098	toru-tooru	3	3	15
5098	toru-tooru	4	3	85
5098	toru-tooru	4	3	28
5098	toru-tooru	4	3	19
5098	toru-tooru	5	3	28
5098	toru-tooru	5	3	20
5098	toru-tooru	1	4	88
5098	toru-tooru	1	4	82
5098	toru-tooru	1	4	20
5098	toru-tooru	2	4	85
5098	toru-tooru	2	4	14
5098	toru-tooru	2	4	85
5098	toru-tooru	3	4	72
5098	toru-tooru	3	4	76
5098	toru-tooru	4	4	85
5098	toru-tooru	4	4	13
5098	toru-tooru	5	4	89
5098	toru-tooru	5	4	77
5098	toru-tooru	5	4	13
5098	toru-tooru	1	5	73
5098	toru-tooru	1	5	22
5098	toru-tooru	2	5	86
5098	toru-tooru	2	5	79
5098	toru-tooru	3	5	91
5098	toru-tooru	3	5	75
5098	toru-tooru	3	5	86
5098	toru-tooru	4	5	22
5098	toru-tooru	4	5	79
5098	toru-tooru	4	5	73
5098	toru-tooru	5	5	86
5098	toru-tooru	5	5	80
5098	toru-tooru	5	5	82
5098	toru-tooru	1	6	88
5098	toru-tooru	1	6	85
5098	toru-tooru	1	6	79
5098	toru-tooru	2	6	89
5098	toru-tooru	2	6	81
5098	toru-tooru	2	6	85
5098	toru-tooru	3	6	86
5098	toru-tooru	3	6	88
5098	toru-tooru	3	6	82
5098	toru-tooru	4	6	79
5098	toru-tooru	4	6	85
5098	toru-tooru	4	6	91
5098	toru-tooru	5	6	82
5098	toru-tooru	5	6	85
5098	toru-tooru	5	6	77
5098	toru-tooru	1	7	92
5098	toru-tooru	1	7	96
5098	toru-tooru	2	7	84
5098	toru-tooru	2	7	82
5098	toru-tooru	3	7	85
5098	toru-tooru	3	7	91
5098	toru-tooru	4	7	97
5098	toru-tooru	4	7	87
5098	toru-tooru	4	7	87
5098	toru-tooru	5	7	92
5098	toru-tooru	5	7	88
5103	indent-intent	1	1	14
5103	indent-intent	1	1	1
5103	indent-intent	2	1	1
5103	indent-intent	2	1	1
5103	indent-intent	3	1	3
5103	indent-intent	3	1	4
5103	indent-intent	3	1	0
5103	indent-intent	4	1	0
5103	indent-intent	4	1	17
5103	indent-intent	5	1	13
5103	indent-intent	5	1	19
5103	indent-intent	5	1	2
5103	indent-intent	1	2	1
5103	indent-intent	1	2	2
5103	indent-intent	1	2	1
5103	indent-intent	2	2	11
5103	indent-intent	2	2	10
5103	indent-intent	2	2	0
5103	indent-intent	3	2	7
5103	indent-intent	3	2	6
5103	indent-intent	3	2	8
5103	indent-intent	4	2	48
5103	indent-intent	4	2	21
5103	indent-intent	5	2	5
5103	indent-intent	5	2	40
5103	indent-intent	5	2	36
5103	indent-intent	1	3	96
5103	indent-intent	1	3	6
5103	indent-intent	1	3	8
5103	indent-intent	2	3	19
5103	indent-intent	2	3	69
5103	indent-intent	2	3	34
5103	indent-intent	3	3	96
5103	indent-intent	3	3	55
5103	indent-intent	3	3	96
5103	indent-intent	4	3	48
5103	indent-intent	4	3	79
5103	indent-intent	4	3	99
5103	indent-intent	5	3	73
5103	indent-intent	5	3	94
5103	indent-intent	1	4	32
5103	indent-intent	1	4	93
5103	indent-intent	1	4	87
5103	indent-intent	2	4	98
5103	indent-intent	2	4	93
5103	indent-intent	3	4	78
5103	indent-intent	3	4	51
5103	indent-intent	3	4	55
5103	indent-intent	4	4	75
5103	indent-intent	4	4	85
5103	indent-intent	4	4	17
5103	indent-intent	5	4	89
5103	indent-intent	5	4	68
5103	indent-intent	5	4	98
5103	indent-intent	1	5	79
5103	indent-intent	1	5	87
5103	indent-intent	1	5	96
5103	indent-intent	2	5	89
5103	indent-intent	2	5	95
5103	indent-intent	2	5	74
5103	indent-intent	3	5	97
5103	indent-intent	3	5	94
5103	indent-intent	3	5	68
5103	indent-intent	4	5	96
5103	indent-intent	4	5	75
5103	indent-intent	4	5	78
5103	indent-intent	5	5	93
5103	indent-intent	5	5	63
5103	indent-intent	5	5	97
5103	indent-intent	1	6	72
5103	indent-intent	1	6	100
5103	indent-intent	2	6	78
5103	indent-intent	2	6	99
5103	indent-intent	3	6	78
5103	indent-intent	3	6	85
5103	indent-intent	3	6	90
5103	indent-intent	4	6	100
5103	indent-intent	4	6	100
5103	indent-intent	4	6	95
5103	indent-intent	5	6	95
5103	indent-intent	5	6	19
5103	indent-intent	5	6	99
5103	indent-intent	1	7	99
5103	indent-intent	1	7	86
5103	indent-intent	2	7	98
5103	indent-intent	2	7	100
5103	indent-intent	2	7	94
5103	indent-intent	3	7	99
5103	indent-intent	3	7	97
5103	indent-intent	3	7	84
5103	indent-intent	4	7	99
5103	indent-intent	4	7	82
5103	indent-intent	4	7	77
5103	indent-intent	5	7	92
5103	indent-intent	5	7	100
5103	indent-intent	5	7	95
5103	reason-risen	1	1	3
5103	reason-risen	1	1	3
5103	reason-risen	1	1	1
5103	reason-risen	2	1	1
5103	reason-risen	2	1	2
5103	reason-risen	2	1	1
5103	reason-risen	3	1	0
5103	reason-risen	3	1	1
5103	reason-risen	3	1	5
5103	reason-risen	4	1	4
5103	reason-risen	4	1	3
5103	reason-risen	5	1	12
5103	reason-risen	5	1	3
5103	reason-risen	5	1	2
5103	reason-risen	1	2	0
5103	reason-risen	1	2	3
5103	reason-risen	1	2	4
5103	reason-risen	2	2	4
5103	reason-risen	2	2	6
5103	reason-risen	2	2	7
5103	reason-risen	3	2	5
5103	reason-risen	3	2	8
5103	reason-risen	3	2	1
5103	reason-risen	4	2	1
5103	reason-risen	4	2	12
5103	reason-risen	4	2	3
5103	reason-risen	5	2	5
5103	reason-risen	5	2	19
5103	reason-risen	5	2	2
5103	reason-risen	1	3	51
5103	reason-risen	1	3	1
5103	reason-risen	1	3	11
5103	reason-risen	2	3	16
5103	reason-risen	2	3	21
5103	reason-risen	2	3	1
5103	reason-risen	3	3	9
5103	reason-risen	3	3	7
5103	reason-risen	3	3	42
5103	reason-risen	4	3	0
5103	reason-risen	4	3	8
5103	reason-risen	5	3	33
5103	reason-risen	5	3	1
5103	reason-risen	5	3	16
5103	reason-risen	1	4	75
5103	reason-risen	1	4	22
5103	reason-risen	1	4	80
5103	reason-risen	2	4	87
5103	reason-risen	2	4	53
5103	reason-risen	2	4	88
5103	reason-risen	3	4	74
5103	reason-risen	3	4	51
5103	reason-risen	3	4	95
5103	reason-risen	4	4	96
5103	reason-risen	4	4	81
5103	reason-risen	4	4	4
5103	reason-risen	5	4	10
5103	reason-risen	5	4	55
5103	reason-risen	5	4	60
5103	reason-risen	1	5	44
5103	reason-risen	1	5	86
5103	reason-risen	1	5	93
5103	reason-risen	2	5	73
5103	reason-risen	2	5	100
5103	reason-risen	2	5	95
5103	reason-risen	3	5	17
5103	reason-risen	3	5	41
5103	reason-risen	3	5	89
5103	reason-risen	4	5	80
5103	reason-risen	4	5	99
5103	reason-risen	4	5	90
5103	reason-risen	5	5	93
5103	reason-risen	5	5	97
5103	reason-risen	5	5	94
5103	reason-risen	1	6	93
5103	reason-risen	1	6	85
5103	reason-risen	1	6	98
5103	reason-risen	2	6	99
5103	reason-risen	2	6	97
5103	reason-risen	2	6	82
5103	reason-risen	3	6	86
5103	reason-risen	3	6	92
5103	reason-risen	4	6	88
5103	reason-risen	4	6	94
5103	reason-risen	4	6	86
5103	reason-risen	5	6	98
5103	reason-risen	5	6	76
5103	reason-risen	5	6	81
5103	reason-risen	1	7	96
5103	reason-risen	1	7	99
5103	reason-risen	1	7	83
5103	reason-risen	2	7	92
5103	reason-risen	2	7	75
5103	reason-risen	2	7	96
5103	reason-risen	3	7	99
5103	reason-risen	3	7	99
5103	reason-risen	3	7	90
5103	reason-risen	4	7	80
5103	reason-risen	4	7	94
5103	reason-risen	4	7	80
5103	reason-risen	5	7	83
5103	reason-risen	5	7	86
5103	reason-risen	5	7	96
5103	kata-katta	1	1	99
5103	kata-katta	1	1	4
5103	kata-katta	1	1	7
5103	kata-katta	2	1	85
5103	kata-katta	2	1	5
5103	kata-katta	3	1	2
5103	kata-katta	3	1	9
5103	kata-katta	3	1	0
5103	kata-katta	4	1	12
5103	kata-katta	4	1	6
5103	kata-katta	4	1	19
5103	kata-katta	5	1	14
5103	kata-katta	5	1	87
5103	kata-katta	5	1	30
5103	kata-katta	1	2	16
5103	kata-katta	1	2	26
5103	kata-katta	1	2	45
5103	kata-katta	2	2	74
5103	kata-katta	2	2	55
5103	kata-katta	2	2	89
5103	kata-katta	3	2	38
5103	kata-katta	3	2	2
5103	kata-katta	3	2	67
5103	kata-katta	4	2	14
5103	kata-katta	4	2	36
5103	kata-katta	4	2	73
5103	kata-katta	5	2	78
5103	kata-katta	5	2	60
5103	kata-katta	5	2	1
5103	kata-katta	1	3	19
5103	kata-katta	1	3	96
5103	kata-katta	2	3	89
5103	kata-katta	2	3	37
5103	kata-katta	2	3	24
5103	kata-katta	3	3	32
5103	kata-katta	3	3	56
5103	kata-katta	3	3	1
5103	kata-katta	4	3	19
5103	kata-katta	4	3	83
5103	kata-katta	5	3	7
5103	kata-katta	5	3	89
5103	kata-katta	5	3	84
5103	kata-katta	1	4	54
5103	kata-katta	1	4	54
5103	kata-katta	2	4	46
5103	kata-katta	2	4	18
5103	kata-katta	2	4	23
5103	kata-katta	3	4	34
5103	kata-katta	3	4	88
5103	kata-katta	3	4	21
5103	kata-katta	4	4	47
5103	kata-katta	4	4	12
5103	kata-katta	4	4	61
5103	kata-katta	5	4	1
5103	kata-katta	5	4	25
5103	kata-katta	5	4	70
5103	kata-katta	1	5	98
5103	kata-katta	1	5	92
5103	kata-katta	1	5	30
5103	kata-katta	2	5	26
5103	kata-katta	2	5	73
5103	kata-katta	2	5	89
5103	kata-katta	3	5	33
5103	kata-katta	3	5	54
5103	kata-katta	3	5	93
5103	kata-katta	4	5	70
5103	kata-katta	4	5	52
5103	kata-katta	4	5	2
5103	kata-katta	5	5	4
5103	kata-katta	5	5	95
5103	kata-katta	1	6	13
5103	kata-katta	1	6	85
5103	kata-katta	1	6	32
5103	kata-katta	2	6	69
5103	kata-katta	2	6	63
5103	kata-katta	2	6	18
5103	kata-katta	3	6	60
5103	kata-katta	3	6	77
5103	kata-katta	3	6	88
5103	kata-katta	4	6	87
5103	kata-katta	4	6	70
5103	kata-katta	5	6	40
5103	kata-katta	5	6	24
5103	kata-katta	5	6	60
5103	kata-katta	1	7	93
5103	kata-katta	1	7	73
5103	kata-katta	1	7	78
5103	kata-katta	2	7	75
5103	kata-katta	2	7	21
5103	kata-katta	2	7	52
5103	kata-katta	3	7	95
5103	kata-katta	3	7	65
5103	kata-katta	3	7	92
5103	kata-katta	4	7	50
5103	kata-katta	4	7	95
5103	kata-katta	4	7	42
5103	kata-katta	5	7	91
5103	kata-katta	5	7	72
5103	kata-katta	5	7	77
5103	toru-tooru	1	1	3
5103	toru-tooru	1	1	2
5103	toru-tooru	1	1	1
5103	toru-tooru	2	1	4
5103	toru-tooru	2	1	3
5103	toru-tooru	3	1	1
5103	toru-tooru	3	1	0
5103	toru-tooru	3	1	1
5103	toru-tooru	4	1	2
5103	toru-tooru	4	1	1
5103	toru-tooru	4	1	4
5103	toru-tooru	5	1	0
5103	toru-tooru	5	1	4
5103	toru-tooru	5	1	3
5103	toru-tooru	1	2	1
5103	toru-tooru	1	2	6
5103	toru-tooru	1	2	88
5103	toru-tooru	2	2	7
5103	toru-tooru	2	2	3
5103	toru-tooru	2	2	9
5103	toru-tooru	3	2	2
5103	toru-tooru	3	2	4
5103	toru-tooru	3	2	98
5103	toru-tooru	4	2	1
5103	toru-tooru	4	2	97
5103	toru-tooru	4	2	3
5103	toru-tooru	5	2	6
5103	toru-tooru	5	2	3
5103	toru-tooru	5	2	3
5103	toru-tooru	1	3	7
5103	toru-tooru	1	3	93
5103	toru-tooru	1	3	3
5103	toru-tooru	2	3	12
5103	toru-tooru	2	3	3
5103	toru-tooru	2	3	5
5103	toru-tooru	3	3	4
5103	toru-tooru	3	3	3
5103	toru-tooru	3	3	95
5103	toru-tooru	4	3	81
5103	toru-tooru	4	3	97
5103	toru-tooru	4	3	98
5103	toru-tooru	5	3	3
5103	toru-tooru	5	3	2
5103	toru-tooru	5	3	94
5103	toru-tooru	1	4	97
5103	toru-tooru	1	4	96
5103	toru-tooru	1	4	97
5103	toru-tooru	2	4	96
5103	toru-tooru	2	4	8
5103	toru-tooru	2	4	98
5103	toru-tooru	3	4	88
5103	toru-tooru	3	4	5
5103	toru-tooru	4	4	18
5103	toru-tooru	4	4	96
5103	toru-tooru	5	4	14
5103	toru-tooru	5	4	34
5103	toru-tooru	5	4	98
5103	toru-tooru	1	5	92
5103	toru-tooru	1	5	97
5103	toru-tooru	1	5	95
5103	toru-tooru	2	5	4
5103	toru-tooru	2	5	99
5103	toru-tooru	2	5	91
5103	toru-tooru	3	5	19
5103	toru-tooru	3	5	92
5103	toru-tooru	3	5	95
5103	toru-tooru	4	5	86
5103	toru-tooru	4	5	3
5103	toru-tooru	5	5	98
5103	toru-tooru	5	5	99
5103	toru-tooru	1	6	99
5103	toru-tooru	1	6	96
5103	toru-tooru	1	6	98
5103	toru-tooru	2	6	87
5103	toru-tooru	2	6	7
5103	toru-tooru	2	6	85
5103	toru-tooru	3	6	4
5103	toru-tooru	3	6	3
5103	toru-tooru	3	6	4
5103	toru-tooru	4	6	96
5103	toru-tooru	4	6	99
5103	toru-tooru	4	6	96
5103	toru-tooru	5	6	99
5103	toru-tooru	5	6	4
5103	toru-tooru	5	6	95
5103	toru-tooru	1	7	93
5103	toru-tooru	1	7	98
5103	toru-tooru	2	7	98
5103	toru-tooru	2	7	94
5103	toru-tooru	2	7	92
5103	toru-tooru	3	7	97
5103	toru-tooru	3	7	92
5103	toru-tooru	3	7	94
5103	toru-tooru	4	7	89
5103	toru-tooru	4	7	96
5103	toru-tooru	4	7	97
5103	toru-tooru	5	7	52
5103	toru-tooru	5	7	95
5103	toru-tooru	5	7	97
5114	indent-intent	1	1	4
5114	indent-intent	1	1	5
5114	indent-intent	1	1	3
5114	indent-intent	2	1	2
5114	indent-intent	2	1	6
5114	indent-intent	2	1	1
5114	indent-intent	3	1	3
5114	indent-intent	3	1	2
5114	indent-intent	3	1	6
5114	indent-intent	4	1	95
5114	indent-intent	4	1	5
5114	indent-intent	4	1	5
5114	indent-intent	5	1	1
5114	indent-intent	5	1	2
5114	indent-intent	5	1	2
5114	indent-intent	1	2	2
5114	indent-intent	1	2	3
5114	indent-intent	1	2	6
5114	indent-intent	2	2	2
5114	indent-intent	2	2	3
5114	indent-intent	2	2	1
5114	indent-intent	3	2	2
5114	indent-intent	3	2	2
5114	indent-intent	3	2	2
5114	indent-intent	4	2	98
5114	indent-intent	4	2	34
5114	indent-intent	4	2	6
5114	indent-intent	5	2	33
5114	indent-intent	5	2	58
5114	indent-intent	5	2	68
5114	indent-intent	1	3	3
5114	indent-intent	1	3	2
5114	indent-intent	1	3	14
5114	indent-intent	2	3	97
5114	indent-intent	2	3	30
5114	indent-intent	3	3	2
5114	indent-intent	3	3	4
5114	indent-intent	3	3	7
5114	indent-intent	4	3	98
5114	indent-intent	4	3	98
5114	indent-intent	4	3	25
5114	indent-intent	5	3	98
5114	indent-intent	5	3	95
5114	indent-intent	5	3	97
5114	indent-intent	1	4	100
5114	indent-intent	1	4	98
5114	indent-intent	1	4	18
5114	indent-intent	2	4	99
5114	indent-intent	2	4	99
5114	indent-intent	2	4	89
5114	indent-intent	3	4	77
5114	indent-intent	3	4	97
5114	indent-intent	3	4	95
5114	indent-intent	4	4	99
5114	indent-intent	4	4	99
5114	indent-intent	4	4	97
5114	indent-intent	5	4	99
5114	indent-intent	5	4	97
5114	indent-intent	5	4	94
5114	indent-intent	1	5	98
5114	indent-intent	1	5	97
5114	indent-intent	1	5	97
5114	indent-intent	2	5	99
5114	indent-intent	2	5	98
5114	indent-intent	2	5	92
5114	indent-intent	3	5	99
5114	indent-intent	3	5	100
5114	indent-intent	3	5	99
5114	indent-intent	4	5	95
5114	indent-intent	4	5	99
5114	indent-intent	5	5	99
5114	indent-intent	5	5	97
5114	indent-intent	5	5	98
5114	indent-intent	1	6	99
5114	indent-intent	1	6	98
5114	indent-intent	1	6	97
5114	indent-intent	2	6	97
5114	indent-intent	2	6	100
5114	indent-intent	2	6	97
5114	indent-intent	3	6	97
5114	indent-intent	3	6	98
5114	indent-intent	3	6	95
5114	indent-intent	4	6	98
5114	indent-intent	4	6	97
5114	indent-intent	4	6	92
5114	indent-intent	5	6	99
5114	indent-intent	5	6	97
5114	indent-intent	5	6	97
5114	indent-intent	1	7	100
5114	indent-intent	1	7	99
5114	indent-intent	1	7	98
5114	indent-intent	2	7	98
5114	indent-intent	2	7	96
5114	indent-intent	2	7	98
5114	indent-intent	3	7	98
5114	indent-intent	3	7	100
5114	indent-intent	3	7	99
5114	indent-intent	4	7	95
5114	indent-intent	4	7	99
5114	indent-intent	4	7	97
5114	indent-intent	5	7	95
5114	indent-intent	5	7	98
5114	reason-risen	1	1	2
5114	reason-risen	1	1	0
5114	reason-risen	1	1	2
5114	reason-risen	2	1	0
5114	reason-risen	2	1	1
5114	reason-risen	2	1	2
5114	reason-risen	3	1	3
5114	reason-risen	3	1	3
5114	reason-risen	3	1	99
5114	reason-risen	4	1	0
5114	reason-risen	4	1	100
5114	reason-risen	4	1	100
5114	reason-risen	5	1	97
5114	reason-risen	5	1	100
5114	reason-risen	5	1	98
5114	reason-risen	1	2	0
5114	reason-risen	1	2	2
5114	reason-risen	2	2	1
5114	reason-risen	2	2	8
5114	reason-risen	2	2	22
5114	reason-risen	3	2	93
5114	reason-risen	3	2	98
5114	reason-risen	3	2	97
5114	reason-risen	4	2	100
5114	reason-risen	4	2	98
5114	reason-risen	4	2	99
5114	reason-risen	5	2	97
5114	reason-risen	5	2	99
5114	reason-risen	5	2	100
5114	reason-risen	1	3	0
5114	reason-risen	1	3	2
5114	reason-risen	1	3	1
5114	reason-risen	2	3	1
5114	reason-risen	2	3	1
5114	reason-risen	2	3	99
5114	reason-risen	3	3	0
5114	reason-risen	3	3	3
5114	reason-risen	3	3	99
5114	reason-risen	4	3	100
5114	reason-risen	4	3	94
5114	reason-risen	4	3	98
5114	reason-risen	5	3	97
5114	reason-risen	5	3	100
5114	reason-risen	5	3	100
5114	reason-risen	1	4	0
5114	reason-risen	1	4	2
5114	reason-risen	1	4	1
5114	reason-risen	2	4	0
5114	reason-risen	2	4	100
5114	reason-risen	2	4	2
5114	reason-risen	3	4	100
5114	reason-risen	3	4	99
5114	reason-risen	3	4	98
5114	reason-risen	4	4	98
5114	reason-risen	4	4	97
5114	reason-risen	4	4	100
5114	reason-risen	5	4	98
5114	reason-risen	5	4	100
5114	reason-risen	5	4	100
5114	reason-risen	1	5	2
5114	reason-risen	1	5	0
5114	reason-risen	2	5	0
5114	reason-risen	2	5	0
5114	reason-risen	2	5	0
5114	reason-risen	3	5	0
5114	reason-risen	3	5	99
5114	reason-risen	3	5	98
5114	reason-risen	4	5	100
5114	reason-risen	4	5	99
5114	reason-risen	4	5	95
5114	reason-risen	5	5	100
5114	reason-risen	5	5	97
5114	reason-risen	5	5	99
5114	reason-risen	1	6	0
5114	reason-risen	1	6	2
5114	reason-risen	1	6	1
5114	reason-risen	2	6	1
5114	reason-risen	2	6	2
5114	reason-risen	2	6	98
5114	reason-risen	3	6	100
5114	reason-risen	3	6	98
5114	reason-risen	4	6	100
5114	reason-risen	4	6	97
5114	reason-risen	5	6	96
5114	reason-risen	5	6	98
5114	reason-risen	5	6	97
5114	reason-risen	1	7	1
5114	reason-risen	1	7	0
5114	reason-risen	1	7	3
5114	reason-risen	2	7	1
5114	reason-risen	2	7	1
5114	reason-risen	2	7	99
5114	reason-risen	3	7	2
5114	reason-risen	3	7	34
5114	reason-risen	3	7	98
5114	reason-risen	4	7	100
5114	reason-risen	5	7	100
5114	reason-risen	5	7	99
5114	reason-risen	5	7	100
5114	kata-katta	1	1	1
5114	kata-katta	1	1	10
5114	kata-katta	1	1	8
5114	kata-katta	2	1	7
5114	kata-katta	2	1	8
5114	kata-katta	2	1	5
5114	kata-katta	3	1	2
5114	kata-katta	3	1	3
5114	kata-katta	3	1	8
5114	kata-katta	4	1	2
5114	kata-katta	4	1	7
5114	kata-katta	4	1	7
5114	kata-katta	5	1	1
5114	kata-katta	5	1	0
5114	kata-katta	1	2	4
5114	kata-katta	1	2	1
5114	kata-katta	1	2	3
5114	kata-katta	2	2	2
5114	kata-katta	2	2	14
5114	kata-katta	2	2	8
5114	kata-katta	3	2	13
5114	kata-katta	3	2	4
5114	kata-katta	3	2	8
