ID	prepost	pair	first_dim_step	norm_response
18	Pre	indent-intent	2	12
18	Pre	indent-intent	2	0
18	Pre	indent-intent	2	36
18	Pre	indent-intent	2	7
18	Pre	indent-intent	3	99
18	Pre	indent-intent	3	4
18	Pre	indent-intent	3	30
18	Pre	indent-intent	3	75
18	Pre	indent-intent	4	98
18	Pre	indent-intent	4	100
18	Pre	indent-intent	4	98
18	Pre	indent-intent	4	80
18	Pre	indent-intent	5	100
18	Pre	indent-intent	5	98
18	Pre	indent-intent	5	98
18	Pre	indent-intent	5	97
18	Pre	indent-intent	6	100
18	Pre	indent-intent	6	100
18	Pre	indent-intent	6	96
18	Pre	indent-intent	6	97
18	Pre	indent-intent	7	100
18	Pre	indent-intent	7	98
18	Pre	indent-intent	7	97
18	Pre	indent-intent	7	100
18	Pre	reason-risen	1	0
18	Pre	reason-risen	1	1
18	Pre	reason-risen	1	17
18	Pre	reason-risen	1	15
18	Pre	reason-risen	2	7
18	Pre	reason-risen	2	9
18	Pre	reason-risen	2	9
18	Pre	reason-risen	2	7
18	Pre	reason-risen	3	5
18	Pre	reason-risen	3	1
18	Pre	reason-risen	3	24
18	Pre	reason-risen	3	24
18	Pre	reason-risen	4	36
18	Pre	reason-risen	4	10
18	Pre	reason-risen	4	22
18	Pre	reason-risen	4	4
18	Pre	reason-risen	5	50
18	Pre	reason-risen	5	70
18	Pre	reason-risen	5	11
18	Pre	reason-risen	5	70
18	Pre	reason-risen	6	89
18	Pre	reason-risen	6	74
18	Pre	reason-risen	6	75
18	Pre	reason-risen	6	73
18	Pre	reason-risen	7	97
18	Pre	reason-risen	7	90
18	Pre	reason-risen	7	90
18	Pre	reason-risen	7	96
18	Pre	kata-katta	1	2
18	Pre	kata-katta	1	4
18	Pre	kata-katta	1	0
18	Pre	kata-katta	1	9
18	Pre	kata-katta	2	3
18	Pre	kata-katta	2	49
18	Pre	kata-katta	2	10
18	Pre	kata-katta	2	7
18	Pre	kata-katta	3	5
18	Pre	kata-katta	3	26
18	Pre	kata-katta	3	7
18	Pre	kata-katta	3	27
18	Pre	kata-katta	4	13
18	Pre	kata-katta	4	18
18	Pre	kata-katta	4	21
18	Pre	kata-katta	4	50
18	Pre	kata-katta	5	49
18	Pre	kata-katta	5	61
18	Pre	kata-katta	5	14
18	Pre	kata-katta	5	16
18	Pre	kata-katta	6	78
18	Pre	kata-katta	6	86
18	Pre	kata-katta	6	18
18	Pre	kata-katta	6	18
18	Pre	kata-katta	7	82
18	Pre	kata-katta	7	81
18	Pre	kata-katta	7	78
18	Pre	kata-katta	7	83
18	Pre	toru-tooru	1	0
18	Pre	toru-tooru	1	4
18	Pre	toru-tooru	1	1
18	Pre	toru-tooru	1	4
18	Pre	toru-tooru	2	3
18	Pre	toru-tooru	2	1
18	Pre	toru-tooru	2	16
18	Pre	toru-tooru	3	16
18	Pre	toru-tooru	3	15
18	Pre	toru-tooru	3	4
18	Pre	toru-tooru	3	4
18	Pre	toru-tooru	4	97
18	Pre	toru-tooru	4	96
18	Pre	toru-tooru	4	80
18	Pre	toru-tooru	4	82
18	Pre	toru-tooru	5	98
18	Pre	toru-tooru	5	97
18	Pre	toru-tooru	5	99
18	Pre	toru-tooru	5	73
18	Pre	toru-tooru	6	100
18	Pre	toru-tooru	6	100
18	Pre	toru-tooru	6	99
18	Pre	toru-tooru	6	97
18	Pre	toru-tooru	7	100
18	Pre	toru-tooru	7	100
18	Pre	toru-tooru	7	100
18	Pre	toru-tooru	7	100
18	Post	indent-intent	1	23
18	Post	indent-intent	1	0
18	Post	indent-intent	1	4
18	Post	indent-intent	1	5
18	Post	indent-intent	2	8
18	Post	indent-intent	2	10
18	Post	indent-intent	2	1
18	Post	indent-intent	2	8
18	Post	indent-intent	3	67
18	Post	indent-intent	3	69
18	Post	indent-intent	3	83
18	Post	indent-intent	3	37
18	Post	indent-intent	4	99
18	Post	indent-intent	4	98
18	Post	indent-intent	4	64
18	Post	indent-intent	4	90
18	Post	indent-intent	5	99
18	Post	indent-intent	5	98
18	Post	indent-intent	5	93
18	Post	indent-intent	5	99
18	Post	indent-intent	6	100
18	Post	indent-intent	6	100
18	Post	indent-intent	6	99
18	Post	indent-intent	6	99
18	Post	indent-intent	7	99
18	Post	indent-intent	7	99
18	Post	indent-intent	7	96
18	Post	indent-intent	7	98
18	Post	reason-risen	1	2
18	Post	reason-risen	1	7
18	Post	reason-risen	1	0
18	Post	reason-risen	1	3
18	Post	reason-risen	2	27
18	Post	reason-risen	2	19
18	Post	reason-risen	2	4
18	Post	reason-risen	2	5
18	Post	reason-risen	3	1
18	Post	reason-risen	3	63
18	Post	reason-risen	3	34
18	Post	reason-risen	3	24
18	Post	reason-risen	4	66
18	Post	reason-risen	4	94
18	Post	reason-risen	4	95
18	Post	reason-risen	4	32
18	Post	reason-risen	5	76
18	Post	reason-risen	5	88
18	Post	reason-risen	5	99
18	Post	reason-risen	5	67
18	Post	reason-risen	6	100
18	Post	reason-risen	6	96
18	Post	reason-risen	6	88
18	Post	reason-risen	6	89
18	Post	reason-risen	7	96
18	Post	reason-risen	7	89
18	Post	reason-risen	7	94
18	Post	reason-risen	7	94
18	Post	kata-katta	1	12
18	Post	kata-katta	1	1
18	Post	kata-katta	1	0
18	Post	kata-katta	1	3
18	Post	kata-katta	2	8
18	Post	kata-katta	2	0
18	Post	kata-katta	2	5
18	Post	kata-katta	2	5
18	Post	kata-katta	3	1
18	Post	kata-katta	3	3
18	Post	kata-katta	3	1
18	Post	kata-katta	3	67
18	Post	kata-katta	4	52
18	Post	kata-katta	4	16
18	Post	kata-katta	4	6
18	Post	kata-katta	4	14
18	Post	kata-katta	5	80
18	Post	kata-katta	5	34
18	Post	kata-katta	5	99
18	Post	kata-katta	5	25
18	Post	kata-katta	6	69
18	Post	kata-katta	6	20
18	Post	kata-katta	6	60
18	Post	kata-katta	6	67
18	Post	kata-katta	7	72
18	Post	kata-katta	7	78
18	Post	kata-katta	7	97
18	Post	kata-katta	7	100
18	Post	toru-tooru	1	0
18	Post	toru-tooru	1	1
18	Post	toru-tooru	1	0
18	Post	toru-tooru	1	0
18	Post	toru-tooru	2	1
18	Post	toru-tooru	2	24
18	Post	toru-tooru	2	14
18	Post	toru-tooru	2	2
18	Post	toru-tooru	3	5
18	Post	toru-tooru	3	36
18	Post	toru-tooru	3	42
18	Post	toru-tooru	4	81
18	Post	toru-tooru	4	79
18	Post	toru-tooru	4	87
18	Post	toru-tooru	4	80
18	Post	toru-tooru	5	91
18	Post	toru-tooru	5	100
18	Post	toru-tooru	5	92
18	Post	toru-tooru	5	79
18	Post	toru-tooru	6	99
18	Post	toru-tooru	6	99
18	Post	toru-tooru	6	97
18	Post	toru-tooru	6	100
18	Post	toru-tooru	7	100
18	Post	toru-tooru	7	94
18	Post	toru-tooru	7	99
18	Post	toru-tooru	7	90
19	Pre	indent-intent	1	19
19	Pre	indent-intent	1	0
19	Pre	indent-intent	1	1
19	Pre	indent-intent	1	0
19	Pre	indent-intent	2	0
19	Pre	indent-intent	2	0
19	Pre	indent-intent	2	99
19	Pre	indent-intent	2	100
19	Pre	indent-intent	3	58
19	Pre	indent-intent	3	99
19	Pre	indent-intent	3	100
19	Pre	indent-intent	4	99
19	Pre	indent-intent	4	58
19	Pre	indent-intent	4	100
19	Pre	indent-intent	4	99
19	Pre	indent-intent	5	99
19	Pre	indent-intent	5	100
19	Pre	indent-intent	5	100
19	Pre	indent-intent	6	100
19	Pre	indent-intent	6	100
19	Pre	indent-intent	6	100
19	Pre	indent-intent	7	99
19	Pre	indent-intent	7	99
19	Pre	indent-intent	7	99
19	Pre	reason-risen	1	14
19	Pre	reason-risen	1	0
19	Pre	reason-risen	1	0
19	Pre	reason-risen	1	0
19	Pre	reason-risen	2	0
19	Pre	reason-risen	2	0
19	Pre	reason-risen	2	0
19	Pre	reason-risen	2	1
19	Pre	reason-risen	3	0
19	Pre	reason-risen	3	0
19	Pre	reason-risen	3	0
19	Pre	reason-risen	3	1
19	Pre	reason-risen	4	0
19	Pre	reason-risen	4	0
19	Pre	reason-risen	4	26
19	Pre	reason-risen	4	0
19	Pre	reason-risen	5	99
19	Pre	reason-risen	5	0
19	Pre	reason-risen	5	0
19	Pre	reason-risen	5	59
19	Pre	reason-risen	6	99
19	Pre	reason-risen	6	100
19	Pre	reason-risen	6	100
19	Pre	reason-risen	6	100
19	Pre	reason-risen	7	100
19	Pre	reason-risen	7	100
19	Pre	reason-risen	7	100
19	Pre	reason-risen	7	100
19	Pre	kata-katta	1	75
19	Pre	kata-katta	1	13
19	Pre	kata-katta	1	52
19	Pre	kata-katta	2	76
19	Pre	kata-katta	2	25
19	Pre	kata-katta	2	34
19	Pre	kata-katta	3	25
19	Pre	kata-katta	3	84
19	Pre	kata-katta	3	52
19	Pre	kata-katta	3	62
19	Pre	kata-katta	4	11
19	Pre	kata-katta	4	71
19	Pre	kata-katta	4	70
19	Pre	kata-katta	4	66
19	Pre	kata-katta	5	12
19	Pre	kata-katta	5	61
19	Pre	kata-katta	5	51
19	Pre	kata-katta	5	52
19	Pre	kata-katta	6	29
19	Pre	kata-katta	6	80
19	Pre	kata-katta	6	66
19	Pre	kata-katta	6	57
19	Pre	kata-katta	7	78
19	Pre	kata-katta	7	52
19	Pre	kata-katta	7	53
19	Pre	kata-katta	7	52
19	Pre	toru-tooru	1	1
19	Pre	toru-tooru	1	0
19	Pre	toru-tooru	1	1
19	Pre	toru-tooru	2	1
19	Pre	toru-tooru	2	0
19	Pre	toru-tooru	2	0
19	Pre	toru-tooru	2	42
19	Pre	toru-tooru	3	4
19	Pre	toru-tooru	3	35
19	Pre	toru-tooru	3	22
19	Pre	toru-tooru	3	31
19	Pre	toru-tooru	4	63
19	Pre	toru-tooru	4	99
19	Pre	toru-tooru	4	100
19	Pre	toru-tooru	4	100
19	Pre	toru-tooru	5	99
19	Pre	toru-tooru	5	99
19	Pre	toru-tooru	5	100
19	Pre	toru-tooru	5	99
19	Pre	toru-tooru	6	84
19	Pre	toru-tooru	6	84
19	Pre	toru-tooru	6	99
19	Pre	toru-tooru	6	100
19	Pre	toru-tooru	7	79
19	Pre	toru-tooru	7	100
19	Pre	toru-tooru	7	99
19	Pre	toru-tooru	7	100
19	Post	indent-intent	1	1
19	Post	indent-intent	1	13
19	Post	indent-intent	1	3
19	Post	indent-intent	1	5
19	Post	indent-intent	2	0
19	Post	indent-intent	2	16
19	Post	indent-intent	2	4
19	Post	indent-intent	2	0
19	Post	indent-intent	3	98
19	Post	indent-intent	3	41
19	Post	indent-intent	3	36
19	Post	indent-intent	3	94
19	Post	indent-intent	4	99
19	Post	indent-intent	4	62
19	Post	indent-intent	4	94
19	Post	indent-intent	4	93
19	Post	indent-intent	5	94
19	Post	indent-intent	5	95
19	Post	indent-intent	5	100
19	Post	indent-intent	6	95
19	Post	indent-intent	6	99
19	Post	indent-intent	6	99
19	Post	indent-intent	6	92
19	Post	indent-intent	7	99
19	Post	indent-intent	7	95
19	Post	indent-intent	7	95
19	Post	reason-risen	1	6
19	Post	reason-risen	1	10
19	Post	reason-risen	1	7
19	Post	reason-risen	1	6
19	Post	reason-risen	2	12
19	Post	reason-risen	2	5
19	Post	reason-risen	2	6
19	Post	reason-risen	2	4
19	Post	reason-risen	3	11
19	Post	reason-risen	3	4
19	Post	reason-risen	3	17
19	Post	reason-risen	3	9
19	Post	reason-risen	4	95
19	Post	reason-risen	4	51
19	Post	reason-risen	4	33
19	Post	reason-risen	4	21
19	Post	reason-risen	5	87
19	Post	reason-risen	5	89
19	Post	reason-risen	5	96
19	Post	reason-risen	5	93
19	Post	reason-risen	6	96
19	Post	reason-risen	6	95
19	Post	reason-risen	6	94
19	Post	reason-risen	6	88
19	Post	reason-risen	7	94
19	Post	reason-risen	7	92
19	Post	reason-risen	7	97
19	Post	reason-risen	7	93
19	Post	kata-katta	1	10
19	Post	kata-katta	1	72
19	Post	kata-katta	1	29
19	Post	kata-katta	1	32
19	Post	kata-katta	2	33
19	Post	kata-katta	2	85
19	Post	kata-katta	2	55
19	Post	kata-katta	2	51
19	Post	kata-katta	3	22
19	Post	kata-katta	3	26
19	Post	kata-katta	3	37
19	Post	kata-katta	3	51
19	Post	kata-katta	4	26
19	Post	kata-katta	4	87
19	Post	kata-katta	4	84
19	Post	kata-katta	4	50
19	Post	kata-katta	5	25
19	Post	kata-katta	5	52
19	Post	kata-katta	5	33
19	Post	kata-katta	5	53
19	Post	kata-katta	6	84
19	Post	kata-katta	6	52
19	Post	kata-katta	6	51
19	Post	kata-katta	6	49
19	Post	kata-katta	7	77
19	Post	kata-katta	7	17
19	Post	kata-katta	7	88
19	Post	toru-tooru	1	13
19	Post	toru-tooru	1	3
19	Post	toru-tooru	1	4
19	Post	toru-tooru	1	9
19	Post	toru-tooru	2	7
19	Post	toru-tooru	2	12
19	Post	toru-tooru	2	5
19	Post	toru-tooru	2	3
19	Post	toru-tooru	3	6
19	Post	toru-tooru	3	11
19	Post	toru-tooru	3	39
19	Post	toru-tooru	3	29
19	Post	toru-tooru	4	95
19	Post	toru-tooru	4	94
19	Post	toru-tooru	4	95
19	Post	toru-tooru	4	97
19	Post	toru-tooru	5	96
19	Post	toru-tooru	5	95
19	Post	toru-tooru	5	99
19	Post	toru-tooru	5	99
19	Post	toru-tooru	6	96
19	Post	toru-tooru	6	98
19	Post	toru-tooru	6	98
19	Post	toru-tooru	6	99
19	Post	toru-tooru	7	97
19	Post	toru-tooru	7	97
19	Post	toru-tooru	7	97
19	Post	toru-tooru	7	95
20	Pre	indent-intent	1	0
20	Pre	indent-intent	1	16
20	Pre	indent-intent	1	16
20	Pre	indent-intent	1	35
20	Pre	indent-intent	2	7
20	Pre	indent-intent	2	27
20	Pre	indent-intent	2	32
20	Pre	indent-intent	3	47
20	Pre	indent-intent	3	50
20	Pre	indent-intent	3	50
20	Pre	indent-intent	4	55
20	Pre	indent-intent	4	50
20	Pre	indent-intent	5	92
20	Pre	indent-intent	5	84
20	Pre	indent-intent	5	97
20	Pre	indent-intent	5	74
20	Pre	indent-intent	6	74
20	Pre	indent-intent	6	82
20	Pre	indent-intent	6	84
20	Pre	indent-intent	7	85
20	Pre	indent-intent	7	97
20	Pre	indent-intent	7	93
20	Pre	reason-risen	1	3
20	Pre	reason-risen	1	4
20	Pre	reason-risen	1	4
20	Pre	reason-risen	1	2
20	Pre	reason-risen	2	3
20	Pre	reason-risen	2	4
20	Pre	reason-risen	2	0
20	Pre	reason-risen	2	2
20	Pre	reason-risen	3	4
20	Pre	reason-risen	3	3
20	Pre	reason-risen	3	18
20	Pre	reason-risen	3	7
20	Pre	reason-risen	4	3
20	Pre	reason-risen	4	25
20	Pre	reason-risen	4	12
20	Pre	reason-risen	4	3
20	Pre	reason-risen	5	5
20	Pre	reason-risen	5	4
20	Pre	reason-risen	5	4
20	Pre	reason-risen	6	91
20	Pre	reason-risen	6	74
20	Pre	reason-risen	6	89
20	Pre	reason-risen	6	91
20	Pre	reason-risen	7	97
20	Pre	reason-risen	7	97
20	Pre	reason-risen	7	93
20	Pre	reason-risen	7	97
20	Pre	kata-katta	1	42
20	Pre	kata-katta	1	17
20	Pre	kata-katta	1	36
20	Pre	kata-katta	1	30
20	Pre	kata-katta	2	45
20	Pre	kata-katta	2	41
20	Pre	kata-katta	2	38
20	Pre	kata-katta	2	46
20	Pre	kata-katta	3	43
20	Pre	kata-katta	3	50
20	Pre	kata-katta	3	50
20	Pre	kata-katta	3	52
20	Pre	kata-katta	4	72
20	Pre	kata-katta	4	49
20	Pre	kata-katta	4	59
20	Pre	kata-katta	5	45
20	Pre	kata-katta	5	51
20	Pre	kata-katta	5	73
20	Pre	kata-katta	5	71
20	Pre	kata-katta	6	77
20	Pre	kata-katta	6	61
20	Pre	kata-katta	6	60
20	Pre	kata-katta	7	61
20	Pre	kata-katta	7	78
20	Pre	kata-katta	7	65
20	Pre	kata-katta	7	54
20	Pre	toru-tooru	1	2
20	Pre	toru-tooru	1	0
20	Pre	toru-tooru	1	0
20	Pre	toru-tooru	1	1
20	Pre	toru-tooru	2	2
20	Pre	toru-tooru	2	0
20	Pre	toru-tooru	2	2
20	Pre	toru-tooru	2	2
20	Pre	toru-tooru	3	99
20	Pre	toru-tooru	3	3
20	Pre	toru-tooru	3	6
20	Pre	toru-tooru	4	99
20	Pre	toru-tooru	4	83
20	Pre	toru-tooru	4	99
20	Pre	toru-tooru	4	99
20	Pre	toru-tooru	5	100
20	Pre	toru-tooru	5	99
20	Pre	toru-tooru	5	100
20	Pre	toru-tooru	5	85
20	Pre	toru-tooru	6	100
20	Pre	toru-tooru	6	96
20	Pre	toru-tooru	6	100
20	Pre	toru-tooru	6	97
20	Pre	toru-tooru	7	100
20	Pre	toru-tooru	7	100
20	Pre	toru-tooru	7	100
20	Pre	toru-tooru	7	98
20	Post	indent-intent	1	9
20	Post	indent-intent	1	20
20	Post	indent-intent	1	1
20	Post	indent-intent	1	4
20	Post	indent-intent	2	32
20	Post	indent-intent	2	9
20	Post	indent-intent	2	47
20	Post	indent-intent	2	38
20	Post	indent-intent	3	48
20	Post	indent-intent	3	41
20	Post	indent-intent	3	58
20	Post	indent-intent	3	44
20	Post	indent-intent	4	41
20	Post	indent-intent	4	85
20	Post	indent-intent	4	51
20	Post	indent-intent	4	54
20	Post	indent-intent	5	97
20	Post	indent-intent	5	88
20	Post	indent-intent	5	96
20	Post	indent-intent	5	67
20	Post	indent-intent	6	98
20	Post	indent-intent	6	89
20	Post	indent-intent	6	77
20	Post	indent-intent	6	95
20	Post	indent-intent	7	97
20	Post	indent-intent	7	89
20	Post	indent-intent	7	96
20	Post	indent-intent	7	95
20	Post	reason-risen	1	1
20	Post	reason-risen	1	2
20	Post	reason-risen	1	7
20	Post	reason-risen	1	1
20	Post	reason-risen	2	2
20	Post	reason-risen	2	8
20	Post	reason-risen	2	17
20	Post	reason-risen	2	13
20	Post	reason-risen	3	3
20	Post	reason-risen	3	7
20	Post	reason-risen	3	19
20	Post	reason-risen	3	15
20	Post	reason-risen	4	14
20	Post	reason-risen	4	35
20	Post	reason-risen	4	20
20	Post	reason-risen	4	31
20	Post	reason-risen	5	3
20	Post	reason-risen	5	3
20	Post	reason-risen	5	30
20	Post	reason-risen	5	12
20	Post	reason-risen	6	67
20	Post	reason-risen	6	86
20	Post	reason-risen	6	88
20	Post	reason-risen	6	79
20	Post	reason-risen	7	99
20	Post	reason-risen	7	60
20	Post	reason-risen	7	91
20	Post	reason-risen	7	88
20	Post	kata-katta	1	4
20	Post	kata-katta	1	39
20	Post	kata-katta	1	38
20	Post	kata-katta	1	40
20	Post	kata-katta	2	45
20	Post	kata-katta	2	50
20	Post	kata-katta	2	56
20	Post	kata-katta	2	51
20	Post	kata-katta	3	39
20	Post	kata-katta	3	52
20	Post	kata-katta	3	47
20	Post	kata-katta	3	51
20	Post	kata-katta	4	36
20	Post	kata-katta	4	45
20	Post	kata-katta	4	46
20	Post	kata-katta	4	57
20	Post	kata-katta	5	45
20	Post	kata-katta	5	55
20	Post	kata-katta	5	71
20	Post	kata-katta	5	53
20	Post	kata-katta	6	53
20	Post	kata-katta	6	54
20	Post	kata-katta	6	62
20	Post	kata-katta	6	73
20	Post	kata-katta	7	92
20	Post	kata-katta	7	64
20	Post	kata-katta	7	67
20	Post	kata-katta	7	76
20	Post	toru-tooru	1	1
20	Post	toru-tooru	1	0
20	Post	toru-tooru	1	17
20	Post	toru-tooru	1	1
20	Post	toru-tooru	2	11
20	Post	toru-tooru	2	3
20	Post	toru-tooru	2	46
20	Post	toru-tooru	2	62
20	Post	toru-tooru	3	1
20	Post	toru-tooru	3	2
20	Post	toru-tooru	3	35
20	Post	toru-tooru	4	92
20	Post	toru-tooru	4	97
20	Post	toru-tooru	4	97
20	Post	toru-tooru	4	90
20	Post	toru-tooru	5	91
20	Post	toru-tooru	5	89
20	Post	toru-tooru	5	100
20	Post	toru-tooru	6	100
20	Post	toru-tooru	6	94
20	Post	toru-tooru	6	99
20	Post	toru-tooru	6	93
20	Post	toru-tooru	7	100
20	Post	toru-tooru	7	97
20	Post	toru-tooru	7	100
20	Post	toru-tooru	7	100
21	Pre	indent-intent	1	19
21	Pre	indent-intent	1	15
21	Pre	indent-intent	1	6
21	Pre	indent-intent	1	12
21	Pre	indent-intent	2	53
21	Pre	indent-intent	2	66
21	Pre	indent-intent	2	33
21	Pre	indent-intent	2	16
21	Pre	indent-intent	3	33
21	Pre	indent-intent	3	31
21	Pre	indent-intent	3	75
21	Pre	indent-intent	3	68
21	Pre	indent-intent	4	77
21	Pre	indent-intent	4	48
21	Pre	indent-intent	4	67
21	Pre	indent-intent	4	69
21	Pre	indent-intent	5	71
21	Pre	indent-intent	5	57
21	Pre	indent-intent	5	48
21	Pre	indent-intent	5	44
21	Pre	indent-intent	6	67
21	Pre	indent-intent	6	65
21	Pre	indent-intent	6	69
21	Pre	indent-intent	6	80
21	Pre	indent-intent	7	77
21	Pre	indent-intent	7	77
21	Pre	indent-intent	7	86
21	Pre	indent-intent	7	90
21	Pre	reason-risen	1	81
21	Pre	reason-risen	1	32
21	Pre	reason-risen	1	66
21	Pre	reason-risen	1	28
21	Pre	reason-risen	2	94
21	Pre	reason-risen	2	22
21	Pre	reason-risen	2	74
21	Pre	reason-risen	3	96
21	Pre	reason-risen	3	13
21	Pre	reason-risen	3	80
21	Pre	reason-risen	3	74
21	Pre	reason-risen	4	93
21	Pre	reason-risen	4	75
21	Pre	reason-risen	4	50
21	Pre	reason-risen	5	37
21	Pre	reason-risen	5	24
21	Pre	reason-risen	5	8
21	Pre	reason-risen	5	31
21	Pre	reason-risen	6	31
21	Pre	reason-risen	6	35
21	Pre	reason-risen	6	74
21	Pre	reason-risen	6	39
21	Pre	reason-risen	7	41
21	Pre	reason-risen	7	7
21	Pre	reason-risen	7	6
21	Pre	reason-risen	7	71
21	Pre	kata-katta	1	9
21	Pre	kata-katta	1	4
21	Pre	kata-katta	1	21
21	Pre	kata-katta	1	10
21	Pre	kata-katta	2	1
21	Pre	kata-katta	2	28
21	Pre	kata-katta	2	14
21	Pre	kata-katta	2	14
21	Pre	kata-katta	3	29
21	Pre	kata-katta	3	14
21	Pre	kata-katta	3	0
21	Pre	kata-katta	3	17
21	Pre	kata-katta	4	57
21	Pre	kata-katta	4	32
21	Pre	kata-katta	4	28
21	Pre	kata-katta	4	23
21	Pre	kata-katta	5	50
21	Pre	kata-katta	5	52
21	Pre	kata-katta	5	22
21	Pre	kata-katta	6	67
21	Pre	kata-katta	6	74
21	Pre	kata-katta	6	63
21	Pre	kata-katta	6	77
21	Pre	kata-katta	7	84
21	Pre	kata-katta	7	62
21	Pre	kata-katta	7	80
21	Pre	kata-katta	7	65
21	Pre	toru-tooru	1	1
21	Pre	toru-tooru	1	0
21	Pre	toru-tooru	1	52
21	Pre	toru-tooru	1	1
21	Pre	toru-tooru	2	47
21	Pre	toru-tooru	2	1
21	Pre	toru-tooru	2	53
21	Pre	toru-tooru	2	31
21	Pre	toru-tooru	3	100
21	Pre	toru-tooru	3	61
21	Pre	toru-tooru	3	64
21	Pre	toru-tooru	3	63
21	Pre	toru-tooru	4	99
21	Pre	toru-tooru	4	99
21	Pre	toru-tooru	4	86
21	Pre	toru-tooru	4	84
21	Pre	toru-tooru	5	100
21	Pre	toru-tooru	5	99
21	Pre	toru-tooru	5	99
21	Pre	toru-tooru	6	99
21	Pre	toru-tooru	6	98
21	Pre	toru-tooru	6	100
21	Pre	toru-tooru	6	76
21	Pre	toru-tooru	7	97
21	Pre	toru-tooru	7	100
21	Pre	toru-tooru	7	99
21	Pre	toru-tooru	7	98
21	Post	indent-intent	1	22
21	Post	indent-intent	1	35
21	Post	indent-intent	1	9
21	Post	indent-intent	1	28
21	Post	indent-intent	2	3
21	Post	indent-intent	2	15
21	Post	indent-intent	2	22
21	Post	indent-intent	2	31
21	Post	indent-intent	3	48
21	Post	indent-intent	3	77
21	Post	indent-intent	3	35
21	Post	indent-intent	3	22
21	Post	indent-intent	4	52
21	Post	indent-intent	4	61
21	Post	indent-intent	4	44
21	Post	indent-intent	4	37
21	Post	indent-intent	5	80
21	Post	indent-intent	5	90
21	Post	indent-intent	6	47
21	Post	indent-intent	6	28
21	Post	indent-intent	6	54
21	Post	indent-intent	7	79
21	Post	indent-intent	7	76
21	Post	indent-intent	7	34
21	Post	reason-risen	1	79
21	Post	reason-risen	1	32
21	Post	reason-risen	1	20
21	Post	reason-risen	1	9
21	Post	reason-risen	2	28
21	Post	reason-risen	2	78
21	Post	reason-risen	2	60
21	Post	reason-risen	3	84
21	Post	reason-risen	3	21
21	Post	reason-risen	3	46
21	Post	reason-risen	3	1
21	Post	reason-risen	4	30
21	Post	reason-risen	4	27
21	Post	reason-risen	4	59
21	Post	reason-risen	4	29
21	Post	reason-risen	5	62
21	Post	reason-risen	5	58
21	Post	reason-risen	5	31
21	Post	reason-risen	5	32
21	Post	reason-risen	6	26
21	Post	reason-risen	6	28
21	Post	reason-risen	6	26
21	Post	reason-risen	7	39
21	Post	reason-risen	7	51
21	Post	reason-risen	7	18
21	Post	reason-risen	7	16
21	Post	kata-katta	1	20
21	Post	kata-katta	1	1
21	Post	kata-katta	1	20
21	Post	kata-katta	1	7
21	Post	kata-katta	2	37
21	Post	kata-katta	2	10
21	Post	kata-katta	2	34
21	Post	kata-katta	2	28
21	Post	kata-katta	3	31
21	Post	kata-katta	3	50
21	Post	kata-katta	3	30
21	Post	kata-katta	3	20
21	Post	kata-katta	4	51
21	Post	kata-katta	4	36
21	Post	kata-katta	4	46
21	Post	kata-katta	5	52
21	Post	kata-katta	5	67
21	Post	kata-katta	5	35
21	Post	kata-katta	5	57
21	Post	kata-katta	6	69
21	Post	kata-katta	6	71
21	Post	kata-katta	6	61
21	Post	kata-katta	6	79
21	Post	kata-katta	7	80
21	Post	kata-katta	7	95
21	Post	kata-katta	7	59
21	Post	kata-katta	7	63
21	Post	toru-tooru	1	0
21	Post	toru-tooru	1	32
21	Post	toru-tooru	1	12
21	Post	toru-tooru	1	29
21	Post	toru-tooru	2	20
21	Post	toru-tooru	2	23
21	Post	toru-tooru	2	29
21	Post	toru-tooru	2	16
21	Post	toru-tooru	3	35
21	Post	toru-tooru	3	27
21	Post	toru-tooru	3	44
21	Post	toru-tooru	3	40
21	Post	toru-tooru	4	84
21	Post	toru-tooru	4	49
21	Post	toru-tooru	4	76
21	Post	toru-tooru	4	89
21	Post	toru-tooru	5	76
21	Post	toru-tooru	5	83
21	Post	toru-tooru	5	98
21	Post	toru-tooru	5	93
21	Post	toru-tooru	6	94
21	Post	toru-tooru	6	94
21	Post	toru-tooru	6	75
21	Post	toru-tooru	6	85
21	Post	toru-tooru	7	96
21	Post	toru-tooru	7	88
21	Post	toru-tooru	7	87
21	Post	toru-tooru	7	100
23	Pre	indent-intent	1	1
23	Pre	indent-intent	1	0
23	Pre	indent-intent	1	5
23	Pre	indent-intent	1	0
23	Pre	indent-intent	2	0
23	Pre	indent-intent	2	6
23	Pre	indent-intent	2	0
23	Pre	indent-intent	2	0
23	Pre	indent-intent	3	39
23	Pre	indent-intent	3	43
23	Pre	indent-intent	3	37
23	Pre	indent-intent	4	90
23	Pre	indent-intent	4	100
23	Pre	indent-intent	4	50
23	Pre	indent-intent	4	90
23	Pre	indent-intent	5	100
23	Pre	indent-intent	5	98
23	Pre	indent-intent	5	100
23	Pre	indent-intent	5	83
23	Pre	indent-intent	6	100
23	Pre	indent-intent	6	100
23	Pre	indent-intent	6	99
23	Pre	indent-intent	6	100
23	Pre	indent-intent	7	100
23	Pre	indent-intent	7	88
23	Pre	indent-intent	7	99
23	Pre	reason-risen	1	0
23	Pre	reason-risen	1	0
23	Pre	reason-risen	1	5
23	Pre	reason-risen	1	0
