"local_date","ID","exp_group","prepost","pretraining_condition","posttraining_condition","response","reaction_time","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response","days_between"
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",97,1516.7000000000116,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",97,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",12,1782.600000023842,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",12,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",5,1498.5999999880733,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",5,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",6,1715.9999999880674,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",6,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",97,1432.500000023836,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",97,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",11,1799.699999988079,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",11,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",97,2380.399999999994,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",97,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",96,2781.500000000029,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",96,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",94,2315.9000000119267,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",94,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",95,2232.799999988085,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",95,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",3,2198.2999999999884,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",3,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",95,2684.399999999965,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",95,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",3,1966.4000000238304,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",3,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",97,1814.7000000000116,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",97,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",95,2765.0999999881024,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",95,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",4,2031.699999988079,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",4,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",9,1598.1000000119093,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",9,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",98,1749.5999999881024,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",98,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",99,1548.600000000035,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",99,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",98,2781.7000000238186,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",98,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",99,1848.0999999999185,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",99,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",39,2498.3999999880907,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",39,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",29,2300.0999999999767,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",29,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",99,1815.5999999999767,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",99,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",90,3681.5,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",10,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",81,4916.599999999977,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",19,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",78,1582.0000000357395,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",22,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",74,1182.1999999999534,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",26,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",74,1915.200000011944,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",26,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",67,1932.0999999999767,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",33,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",63,1767.2999999999302,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",37,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",23,1631.9999999880674,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",77,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",28,1465.5999999881024,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",72,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",75,2099.9000000118976,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",25,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",13,2849.799999988056,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",87,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",83,2216.7999999999884,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",17,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",15,1499.800000011921,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",85,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",12,1665.699999988079,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",88,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",71,2281.6000000119093,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",29,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",16,1514.7999999999302,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",84,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",16,1781.5,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",84,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",45,1382.4000000000233,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",55,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",48,1698.7999999999884,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",52,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",48,1298.7999999880558,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",52,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",49,1349.6000000357744,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",51,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",68,2550.2000000000116,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",32,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",67,1465.4000000357628,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",33,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",47,1565.9000000238302,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",53,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",49,1247.7000000000116,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",51,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",49,1598.3000000238535,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",51,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",50,1216.7000000000116,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",50,38
"2025-05-02","19","Low LD","Post","spreadsheet3","spreadsheet3",51,1698.7999999880558,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",49,38
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",0,10341,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",100,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",59,10990.899999999994,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",41,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",33,5839.6999999523105,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",67,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",26,2774.499999999971,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",74,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",8,1955.5999999523049,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",92,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",16,2849.900000095367,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",84,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",15,2520.2000000000116,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",85,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",53,2964.2999999999884,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",47,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,2127.2999999999884,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",93,2475.1999999523105,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",7,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,2073.4000000476954,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",100,2391.1999999523105,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",0,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",3,2273.5000001430453,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",97,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",63,5075.3000000000175,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",37,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",84,2336.300000143063,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",16,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",37,4628.000000047672,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",63,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",84,1683.000000143045,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",16,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",73,3441.6999999999825,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",27,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,6991.3000000000175,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",26,3023.700000143057,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",74,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",65,2315.899999999994,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",35,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",18,1633.8000000953616,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",82,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",3,2032.8000000000177,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",97,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",45,2774.2000000000116,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",55,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",16,1349.2000000000116,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",84,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",7,1582.7000000000116,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",93,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,1636.899999952322,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",68,2248.200000143057,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",32,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,5581.000000095373,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",3,1474.8000000476895,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",97,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",97,2000.2999999999593,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",3,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",97,1758.2000000000116,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",3,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",97,1739.3000001430628,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",3,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",95,2607.7999999999884,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",5,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,1733.2000000000116,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,3315.8000000000466,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,2329.999999952328,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,1666.5,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,1988.600000095379,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",3,1774.100000095379,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",97,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",97,1624.899999999965,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",3,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",75,1854.2999999523165,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",25,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",7,2832.5999999999767,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",93,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",82,1386.7999999523165,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",18,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",88,1322.4000001430395,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",12,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",93,1266.5999999999767,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",7,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",9,2241.000000047672,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",91,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",26,2661.800000143063,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",74,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",11,1141.7999999999884,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",89,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",100,3074,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",0,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",98,2807.4000000000233,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",2,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",96,1301.600000095379,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",4,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",97,1381.9000001430395,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",3,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",98,1397.8000000476604,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",2,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",3,1356.5,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",97,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",9,2233.2999999999884,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",91,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",100,6254.799999999988,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",100,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",47,5425.399999999965,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",47,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",43,2474.499999999942,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",43,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",45,4549.600000000035,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",45,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",42,1289.9000001430395,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",42,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",51,4256.30000004766,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",51,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",45,1558.2000000000116,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",45,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",41,2138.4000000000233,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",41,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",17,1941.4999999999416,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",17,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,1839.0999999523049,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",50,1781.5999999999767,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",50,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",61,2107.8000000000466,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",61,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",52,3425.3000000000466,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",52,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",38,1707.1999999999534,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",38,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",77,2686.5999999999767,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",77,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",78,1490.7000000000116,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",78,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",72,1557.8000000000466,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",72,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",65,1661.100000047707,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",65,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",73,3316.29999999993,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",73,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",36,2483.2000000000116,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",36,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",71,2041.6999999999537,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",71,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",46,2108.2000000000116,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",46,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",49,1771.5000001430744,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",49,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",54,1491.0999999523046,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",54,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",30,4360.30000004766,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",30,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",61,1625.0999999999767,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",61,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",59,3575.000000000058,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",59,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",60,2675.5,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",60,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",1,3666.399999999965,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",99,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",98,2283.1999999999534,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",2,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",0,1837.500000047672,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",100,23
"2025-04-24","20","Control","Pre","spreadsheet1","spreadsheet3",1,1557.9000000000233,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",99,23
