"local_date","session","ID","exp_group","response","reaction_time","log_rt","correct","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","segment_type","task","days_between","dprime_response"
"2025-05-05","4","18","Low LD","same",200.22000000003027,5.2994167619914885,1,"Japanese","gaki-gakki","same","BB","F_gakki.mp3","M_gakki.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",263.4000000000233,5.573673789309269,1,"Japanese","obasan-obaasan","same","AA","M_obasan.mp3","F_obasan.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",299.71999999997206,5.702848705496017,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","M_juutaku.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",328.0999999999767,5.793318439966985,1,"Japanese","iso-isso","same","BB","F_isso.mp3","F_isso.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",436.0999999999767,6.077871574848667,1,"Japanese","heta-hetta","different","AB","M_heta.mp3","F_hetta.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",376.2000000000117,5.9301209168669615,1,"Japanese","iso-isso","different","BA","F_isso.mp3","M_iso.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",269.0999999999767,5.595083057732774,1,"Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",300.29999999998836,5.704781974989245,1,"Japanese","haken-hakken","same","AA","M_haken.mp3","M_haken.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",347.4000000000233,5.850476853807072,1,"Japanese","oto-otto","different","BA","M_otto.mp3","M_oto.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",155.14000000001397,5.044327935062816,1,"Japanese","shiru-shiiru","different","AB","M_shiru.mp3","M_shiiru.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",230.7199999999721,5.441204854096464,1,"Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",247.0800000000163,5.509712170827765,1,"Japanese","haken-hakken","same","AA","F_haken.mp3","M_haken.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",175.2600000000093,5.166270585627758,1,"Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","M_ojisan.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",231.96000000002095,5.4465649430083305,1,"Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","F_jutaku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",265.5800000000163,5.581916113562243,1,"Japanese","haku-haaku","same","BB","F_haaku.mp3","F_haaku.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",249.82000000000696,5.520740658537791,1,"Japanese","nishi-nisshi","same","AA","F_nishi.mp3","F_nishi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",333.6800000000512,5.810182449888844,1,"Japanese","jutaku-juutaku","same","AA","M_jutaku.mp3","M_jutaku.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",365.21999999997206,5.900499911733812,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","M_hasan.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",375.5200000000186,5.928311732102763,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","F_shiru.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",229.52000000001863,5.435990171673191,1,"Japanese","haku-haaku","same","BB","F_haaku.mp3","F_haaku.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",187.5,5.233778845410465,0,"Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","consonant","training",17,"miss"
"2025-05-05","4","18","Low LD","different",1114.1199999999951,7.015820134614037,1,"Japanese","heta-hetta","different","BA","M_hetta.mp3","F_heta.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",378.96000000002095,5.937430658615551,1,"Japanese","saka-sakka","different","AB","F_saka.mp3","M_sakka.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",284.4799999999814,5.650662952325474,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","F_shiru.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",258.85999999998603,5.5562873750142385,1,"Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","M_toshin.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",354.4199999999837,5.870482650547153,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",385.9799999999814,5.955785554650916,1,"Japanese","heta-hetta","different","BA","M_hetta.mp3","F_heta.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",435.5599999999977,6.076632559477855,1,"Japanese","ite-itte","different","AB","F_ite.mp3","M_itte.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",220.55999999999767,5.396169766715531,1,"Japanese","hasan-hassan","different","AB","M_hasan.mp3","M_hassan.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",706.5599999999977,6.560408124208617,1,"Japanese","yusoo-yuusoo","different","BA","F_yuusoo.mp3","M_yusoo.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",469.71999999997206,6.152136772496821,0,"Japanese","nishi-nisshi","different","AB","M_nishi.mp3","F_nisshi.mp3","different","consonant","training",17,"miss"
"2025-05-05","4","18","Low LD","different",594.460000000021,6.387653430435785,1,"Japanese","gaki-gakki","different","BA","F_gakki.mp3","M_gaki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",510.46000000002095,6.2353122799805245,1,"Japanese","toshin-tosshin","different","AB","F_toshin.mp3","F_tosshin.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",770.320000000007,6.646806012932037,1,"Japanese","ojisan-ojiisan","same","AA","M_ojisan.mp3","M_ojisan.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",626.7199999999721,6.440499869917477,1,"Japanese","kasee-kassee","different","AB","M_kasee.mp3","M_kassee.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",1236.7000000000116,7.12020182074802,0,"Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","F_yusoo.mp3","different","vowel","training",17,"miss"
"2025-05-05","4","18","Low LD","different",160.96000000002095,5.081155886911505,1,"Japanese","hasan-hassan","different","BA","M_hassan.mp3","M_hasan.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",226.1599999999744,5.4212427133852215,1,"Japanese","gaki-gakki","different","AB","F_gaki.mp3","M_gakki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",359.5999999999767,5.8849923025974,1,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",233.55999999999767,5.453439003415327,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",212.2399999999907,5.357717709829441,1,"Japanese","saka-sakka","different","BA","F_sakka.mp3","M_saka.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",424,6.049733455231958,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",285.2399999999907,5.65333093116007,1,"Japanese","hasan-hassan","same","AA","F_hasan.mp3","F_hasan.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",336.2399999999907,5.8178251906968335,1,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","F_nisshi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",389.4199999999837,5.964658452687433,1,"Japanese","haken-hakken","same","AA","F_haken.mp3","F_haken.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",378.5200000000186,5.936268911640081,1,"Japanese","oto-otto","different","AB","M_oto.mp3","M_otto.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",940.0200000000186,6.845901151633471,0,"Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","F_isshoku.mp3","different","consonant","training",17,"false_alarm"
"2025-05-05","4","18","Low LD","different",443.94000000000233,6.09568941816552,1,"Japanese","hasan-hassan","different","BA","F_hassan.mp3","F_hasan.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",287.179999999993,5.660109196866206,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","F_shiiru.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",383.71999999997206,5.949913119949674,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","M_juutaku.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",281.88000000000466,5.641481448458839,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","M_shiru.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",467.11999999999534,6.1465861839752725,1,"Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",1229.679999999993,7.114509251916671,0,"Japanese","gaki-gakki","different","AB","F_gaki.mp3","M_gakki.mp3","different","consonant","training",17,"miss"
"2025-05-05","4","18","Low LD","different",362.6599999999744,5.893465756225809,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","F_hassan.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",873.0200000000186,6.7719584650846505,1,"Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","M_nishi.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",287.28000000002794,5.660457349917925,1,"Japanese","nishi-nisshi","same","AA","F_nishi.mp3","F_nishi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",191.82000000000696,5.256557432299841,1,"Japanese","gaki-gakki","same","BB","F_gakki.mp3","F_gakki.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",251.55999999999767,5.527681529675293,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","F_shiiru.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",344.9199999999837,5.843312506084076,1,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","M_nisshi.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",308.28000000002794,5.731008460909883,1,"Japanese","heta-hetta","same","BB","M_hetta.mp3","M_hetta.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",327.38000000000466,5.791121575716223,1,"Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","M_jutaku.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",670.179999999993,6.507546333019666,1,"Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",197.3199999999488,5.284826776365278,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",390.0799999999581,5.966351846292799,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",183.09999999997672,5.210032451680338,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","F_kasee.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",195.90000000002328,5.277604324950614,1,"Japanese","obasan-obaasan","same","AA","F_obasan.mp3","F_obasan.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",219.4200000000419,5.390987701389536,1,"Japanese","haken-hakken","different","AB","F_haken.mp3","M_hakken.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",343.5200000000186,5.839245334130525,1,"Japanese","hasan-hassan","different","AB","M_hasan.mp3","F_hassan.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",321.45999999996275,5.772873119140879,1,"Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",256.6600000000326,5.547752251816442,1,"Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","F_ojisan.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",261.5200000000186,5.566510762416026,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","M_saka.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",256.28000000002794,5.54627059677093,1,"Japanese","oto-otto","same","BB","F_otto.mp3","F_otto.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",240.1600000000326,5.481305367885287,1,"Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",541.0600000000559,6.293530178427129,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","F_shiiru.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",372.11999999999534,5.919216382900346,1,"Japanese","toshin-tosshin","same","BB","F_tosshin.mp3","M_tosshin.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",454.9200000000419,6.1201215793163355,1,"Japanese","ishoku-isshoku","same","AA","M_ishoku.mp3","M_ishoku.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",279.2600000000093,5.632143247514082,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",388.5200000000186,5.962344648534177,1,"Japanese","heta-hetta","same","AA","F_heta.mp3","M_heta.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",323.5,5.7791991139409555,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",206.56000000005588,5.330590927098603,1,"Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",459.80000000004657,6.130791612329182,1,"Japanese","haken-hakken","same","BB","M_hakken.mp3","M_hakken.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",379.30000000004657,5.938327448694976,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",358.6800000000512,5.882430626083989,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",171.93999999994412,5.147145578745973,1,"Japanese","haku-haaku","different","AB","M_haku.mp3","M_haaku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",364.5200000000186,5.898581419627977,1,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","F_nisshi.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",326.9799999999814,5.789899006947209,0,"Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","consonant","training",17,"false_alarm"
"2025-05-05","4","18","Low LD","different",396.5799999999581,5.982877786170554,1,"Japanese","yusoo-yuusoo","different","AB","M_yusoo.mp3","F_yuusoo.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",377.9200000000419,5.934682533009108,1,"Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","M_toshin.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",1241.5200000000186,7.124091714363384,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",166.85999999998603,5.117155137473845,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",202.7800000000279,5.312121647524571,1,"Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",325.2399999999907,5.784563371339608,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",386.5200000000186,5.957183613131156,1,"Japanese","hasan-hassan","same","AA","F_hasan.mp3","M_hasan.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",208.7800000000279,5.341281065980286,1,"Japanese","gaki-gakki","different","BA","F_gakki.mp3","M_gaki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",690.0799999999581,6.536807532899473,1,"Japanese","ite-itte","different","AB","F_ite.mp3","F_itte.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",272.28000000002794,5.606830948579853,1,"Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","M_obasan.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",338.38000000000466,5.824169524330664,1,"Japanese","toshin-tosshin","same","AA","M_toshin.mp3","M_toshin.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",254.61999999999537,5.539772237633481,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","M_isshoku.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",297.9799999999814,5.697026370159131,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","M_shiiru.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",327.5799999999581,5.791732300054106,1,"Japanese","shiru-shiiru","same","AA","F_shiru.mp3","F_shiru.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",338.04000000003725,5.823164231676392,1,"Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",373.11999999999534,5.92190008372206,1,"Japanese","oto-otto","different","BA","M_otto.mp3","M_oto.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",323.8399999999674,5.780249566658945,1,"Japanese","nishi-nisshi","different","AB","F_nishi.mp3","F_nisshi.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",882.2399999999907,6.782464127835421,1,"Japanese","heta-hetta","same","AA","F_heta.mp3","F_heta.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",370.8199999999488,5.915716769669569,1,"Japanese","kasee-kassee","different","AB","M_kasee.mp3","F_kassee.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",1222.8800000000049,7.108964011494578,1,"Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",775.3800000000047,6.653353231765161,1,"Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","F_ishoku.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",307.9200000000419,5.729840008975627,1,"Japanese","oto-otto","same","BB","M_otto.mp3","F_otto.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",256.69999999995343,5.547908087876913,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",180.85999999998603,5.197723251312257,1,"Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","M_obaasan.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",319.3199999999488,5.7661937347774375,1,"Japanese","heta-hetta","same","BB","F_hetta.mp3","M_hetta.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",217.4200000000419,5.381830966776047,1,"Japanese","hasan-hassan","same","BB","F_hassan.mp3","M_hassan.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",354.0600000000559,5.869466390297291,1,"Japanese","saka-sakka","different","AB","F_saka.mp3","M_sakka.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",331.5,5.803627809625917,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","F_shiiru.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",227.7600000000093,5.428292442969823,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",353.11999999999534,5.866807942508413,1,"Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","M_isshoku.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",1155.560000000056,7.052340353939743,1,"Japanese","haku-haaku","different","AB","F_haku.mp3","F_haaku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",342.7600000000093,5.837030493800945,1,"Japanese","heta-hetta","different","BA","F_hetta.mp3","M_heta.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",324.4000000000233,5.78197732224133,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","F_shiiru.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",308.04000000003725,5.73022964467117,1,"Japanese","oto-otto","same","AA","F_oto.mp3","M_oto.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",403.0999999999767,5.9991846701230624,1,"Japanese","iso-isso","different","BA","M_isso.mp3","F_iso.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",288.88000000000466,5.666011376969219,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","M_heta.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",162.68000000005122,5.091785081039339,1,"Japanese","haken-hakken","different","BA","F_hakken.mp3","F_haken.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",672.0999999999767,6.510407138975886,1,"Japanese","haken-hakken","different","AB","F_haken.mp3","M_hakken.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",373.0999999999767,5.92184648022705,1,"Japanese","saka-sakka","different","BA","F_sakka.mp3","M_saka.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",264.9000000000233,5.579352396278112,1,"Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",266.9199999999255,5.586948988035127,1,"Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",378.5999999999767,5.936480238775161,1,"Japanese","ite-itte","different","AB","F_ite.mp3","M_itte.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",306.3399999999674,5.724695596236302,1,"Japanese","oto-otto","different","AB","F_oto.mp3","F_otto.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",528.0600000000559,6.2692099136138815,1,"Japanese","heta-hetta","different","BA","F_hetta.mp3","F_heta.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",724.859999999986,6.585978532759508,1,"Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",262.30000000004657,5.569488886873006,1,"Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","F_yuusoo.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",299.95999999996275,5.703649132433064,1,"Japanese","shiru-shiiru","same","AA","F_shiru.mp3","F_shiru.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",358.9000000000233,5.8830437981536265,1,"Japanese","iso-isso","different","BA","M_isso.mp3","F_iso.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",371.0600000000559,5.916363774598882,1,"Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",200.20000000018624,5.299316866882051,1,"Japanese","ite-itte","different","BA","F_itte.mp3","M_ite.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",248.5,5.5154428455366835,1,"Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",265.69999999995343,5.582367852765593,1,"Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","consonant","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",317.4399999999441,5.760288824096332,1,"Japanese","gaki-gakki","different","AB","F_gaki.mp3","F_gakki.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",336,5.817111159963204,1,"Japanese","gaki-gakki","different","AB","F_gaki.mp3","M_gakki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",473.7600000000093,6.160700864353301,1,"Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","same",261.45999999996275,5.566281308133571,1,"Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","M_yuusoo.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",364.04000000003725,5.897263751709257,1,"Japanese","haku-haaku","same","AA","M_haku.mp3","F_haku.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",316.5600000000559,5.757512797077346,1,"Japanese","haku-haaku","different","AB","M_haku.mp3","M_haaku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","same",353,5.8664680569332965,1,"Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","F_yusoo.mp3","same","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","same",300.19999999995343,5.704448919199207,1,"Japanese","haku-haaku","same","BB","M_haaku.mp3","F_haaku.mp3","different","vowel","training",17,"corr_reject"
"2025-05-05","4","18","Low LD","different",303.54000000003725,5.715513397532022,1,"Japanese","haken-hakken","different","AB","F_haken.mp3","F_hakken.mp3","same","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",292.19999999995343,5.67743849931644,1,"Japanese","gaki-gakki","different","BA","F_gakki.mp3","M_gaki.mp3","different","consonant","training",17,"hit"
"2025-05-05","4","18","Low LD","different",165.1600000000326,5.106914701018087,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","vowel","training",17,"hit"
"2025-05-05","4","18","Low LD","different",221.69999999995343,5.401325116622056,1,"Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","M_ojisan.mp3","different","vowel","training",17,"hit"
