Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
8,1746324995802,04/05/2025 02:16:35,1746310595802,-4,03/05/2025 18:16:35,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,action,ojiisan,14286.69999999404,14283.4,14286.69999999404,14286.69999999404,14283.4,14286.69999999404,1,14286.69999999404,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
9,1746324997620,04/05/2025 02:16:37,1746310597620,-4,03/05/2025 18:16:37,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,continue,,16104.399999982119,16099.4,16104.399999982119,16104.399999982119,16099.4,16104.399999982119,0,16104.399999982119,0,0,,Click To Continue,Continue Button,5,object-70,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
10,1746324997621,04/05/2025 02:16:37,1746310597621,-4,03/05/2025 18:16:37,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,response,ojiisan,16105.19999999404,16099.4,16105.19999999404,16105.19999999404,16099.4,16105.19999999404,1,16105.19999999404,0,0,ojiisan,CustomMultichoice,CustomMultichoice,4,object-68,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
11,1746324999237,04/05/2025 02:16:39,1746310599237,-4,03/05/2025 18:16:39,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,1621.9999999821193,1617.4000000000015,1621.9999999821193,1621.9999999821193,1617.4000000000015,1621.9999999821193,0,1621.9999999821193,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
12,1746325000631,04/05/2025 02:16:40,1746310600631,-4,03/05/2025 18:16:40,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,3015.2000000000007,3000.7000000000007,3015.2000000000007,3015.2000000000007,3000.7000000000007,3015.2000000000007,0,3015.2000000000007,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
13,1746325005150,04/05/2025 02:16:45,1746310605150,-4,03/05/2025 18:16:45,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,haaku,7533.899999999998,7517.299999999999,7533.899999999998,7533.899999999998,7517.299999999999,7533.899999999998,1,7533.899999999998,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
14,1746325009359,04/05/2025 02:16:49,1746310609359,-4,03/05/2025 18:16:49,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,11743.29999999404,11734.000000000004,11743.29999999404,11743.29999999404,11734.000000000004,11743.29999999404,0,11743.29999999404,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
15,1746325010751,04/05/2025 02:16:50,1746310610751,-4,03/05/2025 18:16:50,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,13135.99999998212,13133.899999999998,13135.99999998212,13135.99999998212,13133.899999999998,13135.99999998212,0,13135.99999998212,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
16,1746325010996,04/05/2025 02:16:50,1746310610996,-4,03/05/2025 18:16:50,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,13380.600000005961,13367.399999999998,13380.600000005961,13380.600000005961,13367.399999999998,13380.600000005961,0,13380.600000005961,0,0,,Click To Continue,Continue Button,5,object-70,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
17,1746325010996,04/05/2025 02:16:50,1746310610996,-4,03/05/2025 18:16:50,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,haaku,13381.2,13367.399999999998,13381.2,13381.2,13367.399999999998,13381.2,1,13381.2,0,0,haaku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
18,1746325012693,04/05/2025 02:16:52,1746310612693,-4,03/05/2025 18:16:52,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,1710.300000000003,1700,1710.300000000003,1710.300000000003,1700,1710.300000000003,0,1710.300000000003,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
19,1746325014949,04/05/2025 02:16:54,1746310614949,-4,03/05/2025 18:16:54,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,3966.5999999821215,3950,3966.5999999821215,3966.5999999821215,3950,3966.5999999821215,0,3966.5999999821215,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
20,1746325019263,04/05/2025 02:16:59,1746310619263,-4,03/05/2025 18:16:59,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,8280.499999988082,8266.700000000004,8280.499999988082,8280.499999988082,8266.700000000004,8280.499999988082,0,8280.499999988082,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
21,1746325021520,04/05/2025 02:17:01,1746310621520,-4,03/05/2025 18:17:01,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,10537.300000000003,10533.400000000001,10537.300000000003,10537.300000000003,10533.400000000001,10537.300000000003,0,10537.300000000003,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
22,1746325032508,04/05/2025 02:17:12,1746310632508,-4,03/05/2025 18:17:12,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,yusoo,21525.499999988082,21516.200000000004,21525.499999988082,21525.499999988082,21516.200000000004,21525.499999988082,1,21525.499999988082,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
23,1746325036790,04/05/2025 02:17:16,1746310636790,-4,03/05/2025 18:17:16,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,25807.700000005963,25800.100000000006,25807.700000005963,25807.700000005963,25800.100000000006,25807.700000005963,0,25807.700000005963,0,0,,Click To Continue,Continue Button,5,object-70,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
24,1746325036791,04/05/2025 02:17:16,1746310636791,-4,03/05/2025 18:17:16,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,yusoo,25808.200000005963,25800.100000000006,25808.200000005963,25808.200000005963,25800.100000000006,25808.200000005963,1,25808.200000005963,0,0,yusoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
25,1746325038478,04/05/2025 02:17:18,1746310638478,-4,03/05/2025 18:17:18,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,1695.3999999880762,1683.199999999997,1695.3999999880762,1695.3999999880762,1683.199999999997,1695.3999999880762,0,1695.3999999880762,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
26,1746325040999,04/05/2025 02:17:20,1746310640999,-4,03/05/2025 18:17:20,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,4216.999999982116,4200,4216.999999982116,4216.999999982116,4200,4216.999999982116,0,4216.999999982116,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
27,1746325044653,04/05/2025 02:17:24,1746310644653,-4,03/05/2025 18:17:24,220234,3,task-arbx,,45844555,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1920x1080,1920x968,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,7870.899999988076,7866.599999999991,7870.899999988076,7870.899999988076,7866.599999999991,7870.899999988076,0,7870.899999988076,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
