Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,TrialsPerBlock,stimuli_type,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress
843,1745552938114,25/04/2025 03:48:58,1745527738114,-7,24/04/2025 13:48:58,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,fixation and stimuli,qfds9m,2,info,audio finished,492.40000004769536,491.29999999998836,492.40000004769536,492.40000004769536,491.29999999998836,492.40000004769536,1,492.40000004769536,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17
844,1745552938114,25/04/2025 03:48:58,1745527738114,-7,24/04/2025 13:48:58,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,fixation and stimuli,qfds9m,2,continue,,492.70000000001164,491.29999999998836,492.70000000001164,492.70000000001164,491.29999999998836,492.70000000001164,1,492.70000000001164,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17
845,1745552938263,25/04/2025 03:48:58,1745527738263,-7,24/04/2025 13:48:58,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,150ms pause,ceke9i,3,timedOut,,150.30000009539071,149.90000000002328,150.30000009539071,150.30000009539071,149.90000000002328,150.30000009539071,1,150.30000009539071,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17
846,1745552938268,25/04/2025 03:48:58,1745527738268,-7,24/04/2025 13:48:58,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,response,b4qig6,4,info,,5.700000047683716,0,5.700000047683716,5.700000047683716,0,5.700000047683716,1,5.700000047683716,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17
847,1745552940227,25/04/2025 03:49:00,1745527740227,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,response,b4qig6,4,continue,,1963.9000000953674,1958.2999999999884,1963.9000000953674,1963.9000000953674,1958.2999999999884,1963.9000000953674,1,1963.9000000953674,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17
848,1745552940229,25/04/2025 03:49:00,1745527740229,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,101,trial,response,b4qig6,4,response,94,675,1958.2999999999884,1965.7000000476837,675,1958.2999999999884,1965.7000000476837,1,675,1290.7000000476837,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
849,1745552940372,25/04/2025 03:49:00,1745527740372,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,150 ms pause,rz316y,1,timedOut,,150.99999995232793,150.29999999998836,150.99999995232793,150.99999995232793,150.29999999998836,150.99999995232793,1,150.99999995232793,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
850,1745552940375,25/04/2025 03:49:00,1745527740375,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,fixation and stimuli,qfds9m,2,info,audio started,3.3000000953907147,0,3.3000000953907147,3.3000000953907147,0,3.3000000953907147,1,3.3000000953907147,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
851,1745552940977,25/04/2025 03:49:00,1745527740977,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,fixation and stimuli,qfds9m,2,info,audio finished,605.8000000953907,600.2000000000116,605.8000000953907,605.8000000953907,600.2000000000116,605.8000000953907,1,605.8000000953907,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
852,1745552940978,25/04/2025 03:49:00,1745527740978,-7,24/04/2025 13:49:00,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,fixation and stimuli,qfds9m,2,continue,,606.600000047707,600.2000000000116,606.600000047707,606.600000047707,600.2000000000116,606.600000047707,1,606.600000047707,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
853,1745552941127,25/04/2025 03:49:01,1745527741127,-7,24/04/2025 13:49:01,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,150ms pause,ceke9i,3,timedOut,,155.49999995232793,149.5,155.49999995232793,155.49999995232793,149.5,155.49999995232793,1,155.49999995232793,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
854,1745552941133,25/04/2025 03:49:01,1745527741133,-7,24/04/2025 13:49:01,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,response,b4qig6,4,info,,8,0,8,8,0,8,1,8,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
855,1745552943174,25/04/2025 03:49:03,1745527743174,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,response,b4qig6,4,continue,,2053.2000000000116,2050,2053.2000000000116,2053.2000000000116,2050,2053.2000000000116,1,2053.2000000000116,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18
856,1745552943176,25/04/2025 03:49:03,1745527743176,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,102,trial,response,b4qig6,4,response,0,575.2000000000116,2050,2054.7000000000116,575.2000000000116,2050,2054.7000000000116,1,575.2000000000116,1479.5,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
857,1745552943322,25/04/2025 03:49:03,1745527743322,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,150 ms pause,rz316y,1,timedOut,,151.20000000001164,150.40000000002328,151.20000000001164,151.20000000001164,150.40000000002328,151.20000000001164,1,151.20000000001164,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
858,1745552943326,25/04/2025 03:49:03,1745527743326,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,fixation and stimuli,qfds9m,2,info,audio started,4.2999999999883585,0,4.2999999999883585,4.2999999999883585,0,4.2999999999883585,1,4.2999999999883585,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
859,1745552943955,25/04/2025 03:49:03,1745527743955,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,fixation and stimuli,qfds9m,2,info,audio finished,632.6000000000349,624.7000000000116,632.6000000000349,632.6000000000349,624.7000000000116,632.6000000000349,1,632.6000000000349,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
860,1745552943956,25/04/2025 03:49:03,1745527743956,-7,24/04/2025 13:49:03,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,fixation and stimuli,qfds9m,2,continue,,632.6000000000349,624.7000000000116,632.6000000000349,632.6000000000349,624.7000000000116,632.6000000000349,1,632.6000000000349,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
861,1745552944097,25/04/2025 03:49:04,1745527744097,-7,24/04/2025 13:49:04,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,150ms pause,ceke9i,3,timedOut,,150.899999952293,149.89999999996508,150.899999952293,150.899999952293,149.89999999996508,150.899999952293,1,150.899999952293,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
862,1745552944121,25/04/2025 03:49:04,1745527744121,-7,24/04/2025 13:49:04,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,response,b4qig6,4,info,,8.099999999976717,0,8.099999999976717,8.099999999976717,0,8.099999999976717,1,8.099999999976717,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
863,1745552945420,25/04/2025 03:49:05,1745527745420,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,response,b4qig6,4,continue,,1323.600000095379,1316.7000000000116,1323.600000095379,1323.600000095379,1316.7000000000116,1323.600000095379,1,1323.600000095379,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19
864,1745552945421,25/04/2025 03:49:05,1745527745421,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,103,trial,response,b4qig6,4,response,0,491.5,1316.7000000000116,1324.100000095379,491.5,1316.7000000000116,1324.100000095379,1,491.5,832.6000000953791,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,7,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
865,1745552945563,25/04/2025 03:49:05,1745527745563,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,150 ms pause,rz316y,1,timedOut,,150.40000009536743,150,150.40000009536743,150.40000009536743,150,150.40000009536743,1,150.40000009536743,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
866,1745552945566,25/04/2025 03:49:05,1745527745566,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,fixation and stimuli,qfds9m,2,info,audio started,3.200000047683716,0,3.200000047683716,3.200000047683716,0,3.200000047683716,1,3.200000047683716,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
867,1745552945958,25/04/2025 03:49:05,1745527745958,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,fixation and stimuli,qfds9m,2,info,audio finished,394.7999999523163,391.70000000001164,394.7999999523163,394.7999999523163,391.70000000001164,394.7999999523163,1,394.7999999523163,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
868,1745552945958,25/04/2025 03:49:05,1745527745958,-7,24/04/2025 13:49:05,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,fixation and stimuli,qfds9m,2,continue,,395.2999999523163,391.70000000001164,395.2999999523163,395.2999999523163,391.70000000001164,395.2999999523163,1,395.2999999523163,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
869,1745552946105,25/04/2025 03:49:06,1745527746105,-7,24/04/2025 13:49:06,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,150ms pause,ceke9i,3,timedOut,,150.4000001430395,149.79999999998836,150.4000001430395,150.4000001430395,149.79999999998836,150.4000001430395,1,150.4000001430395,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
870,1745552946110,25/04/2025 03:49:06,1745527746110,-7,24/04/2025 13:49:06,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,response,b4qig6,4,info,,5.6000001430511475,0,5.6000001430511475,5.6000001430511475,0,5.6000001430511475,1,5.6000001430511475,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
871,1745552948042,25/04/2025 03:49:08,1745527748042,-7,24/04/2025 13:49:08,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,response,b4qig6,4,continue,,1937.2000000476837,1933.2999999999884,1937.2000000476837,1937.2000000476837,1933.2999999999884,1937.2000000476837,1,1937.2000000476837,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,20
872,1745552948043,25/04/2025 03:49:08,1745527748043,-7,24/04/2025 13:49:08,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,104,trial,response,b4qig6,4,response,99,1233.5,1933.2999999999884,1938.2000000476837,1233.5,1933.2999999999884,1938.2000000476837,1,1233.5,704.7000000476837,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,21
873,1745552948188,25/04/2025 03:49:08,1745527748188,-7,24/04/2025 13:49:08,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,105,trial,150 ms pause,rz316y,1,timedOut,,150.40000004769536,150,150.40000004769536,150.40000004769536,150,150.40000004769536,1,150.40000004769536,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,21
874,1745552948190,25/04/2025 03:49:08,1745527748190,-7,24/04/2025 13:49:08,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,105,trial,fixation and stimuli,qfds9m,2,info,audio started,2.800000143062789,0,2.800000143062789,2.800000143062789,0,2.800000143062789,1,2.800000143062789,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,21
875,1745552948636,25/04/2025 03:49:08,1745527748636,-7,24/04/2025 13:49:08,220234,3,task-f3fu,,45630448,BLIND,13266036,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x800,1272x640,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet3,,day 1 complete,,spreadsheet1_1D,28,,spreadsheet1_1D,105,trial,fixation and stimuli,qfds9m,2,info,audio finished,448.1000000953791,441.6000000000349,448.1000000953791,448.1000000953791,441.6000000000349,448.1000000953791,1,448.1000000953791,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,21
