ID	pair	second_dim_step	first_dim_step	norm_response	pred
6867	toru-tooru	1	1	4	5.34917514565314
6867	toru-tooru	1	1	4	5.34917514565314
6867	toru-tooru	1	1	7	5.34917514565314
6867	toru-tooru	2	1	5	5.34917514565314
6867	toru-tooru	2	1	5	5.34917514565314
6867	toru-tooru	2	1	5	5.34917514565314
6867	toru-tooru	3	1	5	5.34917514565314
6867	toru-tooru	3	1	4	5.34917514565314
6867	toru-tooru	3	1	10	5.34917514565314
6867	toru-tooru	4	1	7	5.34917514565314
6867	toru-tooru	4	1	8	5.34917514565314
6867	toru-tooru	4	1	8	5.34917514565314
6867	toru-tooru	5	1	5	5.34917514565314
6867	toru-tooru	5	1	6	5.34917514565314
6867	toru-tooru	5	1	5	5.34917514565314
6867	toru-tooru	1	2	3	5.34917519975015
6867	toru-tooru	1	2	3	5.34917519975015
6867	toru-tooru	1	2	5	5.34917519975015
6867	toru-tooru	2	2	6	5.34917514686034
6867	toru-tooru	2	2	7	5.34917514686034
6867	toru-tooru	2	2	6	5.34917514686034
6867	toru-tooru	3	2	3	5.34917514568008
6867	toru-tooru	3	2	5	5.34917514568008
6867	toru-tooru	3	2	5	5.34917514568008
6867	toru-tooru	4	2	4	5.34917514565374
6867	toru-tooru	4	2	4	5.34917514565374
6867	toru-tooru	5	2	6	5.34917514565316
6867	toru-tooru	5	2	5	5.34917514565316
6867	toru-tooru	5	2	6	5.34917514565316
6867	toru-tooru	1	3	4	34.3344392270065
6867	toru-tooru	1	3	7	34.3344392270065
6867	toru-tooru	1	3	92	34.3344392270065
6867	toru-tooru	2	3	6	6.30541866400843
6867	toru-tooru	2	3	8	6.30541866400843
6867	toru-tooru	2	3	5	6.30541866400843
6867	toru-tooru	3	3	4	5.37074442891783
6867	toru-tooru	3	3	5	5.37074442891783
6867	toru-tooru	3	3	6	5.37074442891783
6867	toru-tooru	4	3	5	5.34965659034738
6867	toru-tooru	4	3	4	5.34965659034738
6867	toru-tooru	4	3	4	5.34965659034738
6867	toru-tooru	5	3	5	5.34918588937713
6867	toru-tooru	5	3	6	5.34918588937713
6867	toru-tooru	5	3	8	5.34918588937713
6867	toru-tooru	1	4	94	92.9263698468697
6867	toru-tooru	1	4	94	92.9263698468697
6867	toru-tooru	1	4	93	92.9263698468697
6867	toru-tooru	2	4	95	92.9263601621534
6867	toru-tooru	2	4	94	92.9263601621534
6867	toru-tooru	2	4	95	92.9263601621534
6867	toru-tooru	3	4	4	92.9259261732721
6867	toru-tooru	3	4	91	92.9259261732721
6867	toru-tooru	3	4	94	92.9259261732721
6867	toru-tooru	4	4	95	92.9064826969163
6867	toru-tooru	4	4	96	92.9064826969163
6867	toru-tooru	4	4	94	92.9064826969163
6867	toru-tooru	5	4	91	92.0439571988069
6867	toru-tooru	5	4	93	92.0439571988069
6867	toru-tooru	1	5	94	92.9263700679217
6867	toru-tooru	1	5	96	92.9263700679217
6867	toru-tooru	1	5	96	92.9263700679217
6867	toru-tooru	2	5	97	92.9263700679217
6867	toru-tooru	2	5	95	92.9263700679217
6867	toru-tooru	2	5	94	92.9263700679217
6867	toru-tooru	3	5	93	92.9263700679211
6867	toru-tooru	3	5	95	92.9263700679211
6867	toru-tooru	3	5	94	92.9263700679211
6867	toru-tooru	4	5	92	92.9263700678968
6867	toru-tooru	4	5	95	92.9263700678968
6867	toru-tooru	4	5	93	92.9263700678968
6867	toru-tooru	5	5	96	92.9263700668086
6867	toru-tooru	5	5	95	92.9263700668086
6867	toru-tooru	5	5	96	92.9263700668086
6867	toru-tooru	1	6	96	92.9263700679217
6867	toru-tooru	1	6	95	92.9263700679217
6867	toru-tooru	1	6	96	92.9263700679217
6867	toru-tooru	2	6	94	92.9263700679217
6867	toru-tooru	2	6	92	92.9263700679217
6867	toru-tooru	2	6	93	92.9263700679217
6867	toru-tooru	3	6	96	92.9263700679217
6867	toru-tooru	3	6	96	92.9263700679217
6867	toru-tooru	3	6	95	92.9263700679217
6867	toru-tooru	4	6	94	92.9263700679217
6867	toru-tooru	4	6	95	92.9263700679217
6867	toru-tooru	4	6	97	92.9263700679217
6867	toru-tooru	5	6	96	92.9263700679217
6867	toru-tooru	5	6	95	92.9263700679217
6867	toru-tooru	5	6	95	92.9263700679217
6867	toru-tooru	1	7	92	92.9263700679217
6867	toru-tooru	1	7	97	92.9263700679217
6867	toru-tooru	2	7	96	92.9263700679217
6867	toru-tooru	2	7	94	92.9263700679217
6867	toru-tooru	2	7	94	92.9263700679217
6867	toru-tooru	3	7	94	92.9263700679217
6867	toru-tooru	3	7	93	92.9263700679217
6867	toru-tooru	3	7	97	92.9263700679217
6867	toru-tooru	4	7	95	92.9263700679217
6867	toru-tooru	4	7	96	92.9263700679217
6867	toru-tooru	4	7	94	92.9263700679217
6867	toru-tooru	5	7	94	92.9263700679217
6867	toru-tooru	5	7	91	92.9263700679217
6867	toru-tooru	5	7	92	92.9263700679217
6993	indent-intent	1	1	2	11.113831590378
6993	indent-intent	1	1	3	11.113831590378
6993	indent-intent	1	1	0	11.113831590378
6993	indent-intent	2	1	10	12.5122667775783
6993	indent-intent	2	1	16	12.5122667775783
6993	indent-intent	2	1	3	12.5122667775783
6993	indent-intent	3	1	5	14.0536014734717
6993	indent-intent	3	1	14	14.0536014734717
6993	indent-intent	3	1	7	14.0536014734717
6993	indent-intent	4	1	4	15.7440769097244
6993	indent-intent	4	1	1	15.7440769097244
6993	indent-intent	4	1	0	15.7440769097244
6993	indent-intent	5	1	15	17.5881210112374
6993	indent-intent	5	1	10	17.5881210112374
6993	indent-intent	5	1	1	17.5881210112374
6993	indent-intent	1	2	9	23.4529281404893
6993	indent-intent	1	2	14	23.4529281404893
6993	indent-intent	1	2	14	23.4529281404893
6993	indent-intent	2	2	9	25.8669960488677
6993	indent-intent	2	2	95	25.8669960488677
6993	indent-intent	2	2	2	25.8669960488677
6993	indent-intent	3	2	91	28.4164850942326
6993	indent-intent	3	2	96	28.4164850942326
6993	indent-intent	3	2	18	28.4164850942326
6993	indent-intent	4	2	84	31.0871433458519
