Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
95,1746342595710,04/05/2025 07:09:55,1746317395710,-7,03/05/2025 17:09:55,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,info,audio started,1599.8000000003958,1583.3000000000466,1599.8000000003958,1599.8000000003958,1583.3000000000466,1599.8000000003958,0,1599.8000000003958,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
96,1746342598591,04/05/2025 07:09:58,1746317398591,-7,03/05/2025 17:09:58,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,info,audio finished,4480.699999999837,4467,4480.699999999837,4480.699999999837,4467,4480.699999999837,0,4480.699999999837,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
97,1746342600739,04/05/2025 07:10:00,1746317400739,-7,03/05/2025 17:10:00,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,action,hoosoo,6628.400000000023,6616.600000000035,6628.400000000023,6628.400000000023,6616.600000000035,6628.400000000023,1,6628.400000000023,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
98,1746342601648,04/05/2025 07:10:01,1746317401648,-7,03/05/2025 17:10:01,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,info,audio started,7537.800000000396,7533.300000000047,7537.800000000396,7537.800000000396,7533.300000000047,7537.800000000396,0,7537.800000000396,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
99,1746342604534,04/05/2025 07:10:04,1746317404534,-7,03/05/2025 17:10:04,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,info,audio finished,10423.60000000021,10416.800000000047,10423.60000000021,10423.60000000021,10416.800000000047,10423.60000000021,0,10423.60000000021,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
100,1746342609322,04/05/2025 07:10:09,1746317409322,-7,03/05/2025 17:10:09,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,continue,,15211.699999999837,15199.900000000023,15211.699999999837,15211.699999999837,15199.900000000023,15211.699999999837,0,15211.699999999837,0,0,,Click To Continue,Continue Button,5,object-70,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
101,1746342609323,04/05/2025 07:10:09,1746317409323,-7,03/05/2025 17:10:09,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,12,trial,Screen 1,6wu76v,1,response,hoosoo,15213.199999999837,15199.900000000023,15213.199999999837,15213.199999999837,15199.900000000023,15213.199999999837,1,15213.199999999837,0,0,hoosoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
102,1746342610712,04/05/2025 07:10:10,1746317410712,-7,03/05/2025 17:10:10,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio started,1400.2999999999884,1383.5,1400.2999999999884,1400.2999999999884,1383.5,1400.2999999999884,0,1400.2999999999884,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
103,1746342613234,04/05/2025 07:10:13,1746317413234,-7,03/05/2025 17:10:13,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio finished,3923.5999999996275,3916.7999999999884,3923.5999999996275,3923.5999999996275,3916.7999999999884,3923.5999999996275,0,3923.5999999996275,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
104,1746342613348,04/05/2025 07:10:13,1746317413348,-7,03/05/2025 17:10:13,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,action,kase,4038.0999999996275,4033.5,4038.0999999996275,4038.0999999996275,4033.5,4038.0999999996275,0,4038.0999999996275,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
105,1746342615239,04/05/2025 07:10:15,1746317415239,-7,03/05/2025 17:10:15,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio started,5928.5,5916.799999999988,5928.5,5928.5,5916.799999999988,5928.5,0,5928.5,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
106,1746342617759,04/05/2025 07:10:17,1746317417759,-7,03/05/2025 17:10:17,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio finished,8449.299999999814,8433.400000000023,8449.299999999814,8449.299999999814,8433.400000000023,8449.299999999814,0,8449.299999999814,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
107,1746342641409,04/05/2025 07:10:41,1746317441409,-7,03/05/2025 17:10:41,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,continue,,32099,32083.599999999977,32099,32099,32083.599999999977,32099,0,32099,0,0,,Click To Continue,Continue Button,5,object-70,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
108,1746342641412,04/05/2025 07:10:41,1746317441412,-7,03/05/2025 17:10:41,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,13,trial,Screen 1,6wu76v,1,response,kase,32100.29999999993,32083.599999999977,32100.29999999993,32100.29999999993,32083.599999999977,32100.29999999993,0,32100.29999999993,0,0,kase,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
109,1746342648937,04/05/2025 07:10:48,1746317448937,-7,03/05/2025 17:10:48,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio started,7542.699999999837,7531.800000000047,7542.699999999837,7542.699999999837,7531.800000000047,7542.699999999837,0,7542.699999999837,0,0,,Audio Clip,Audio,3,object-78,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
110,1746342651717,04/05/2025 07:10:51,1746317451717,-7,03/05/2025 17:10:51,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio finished,10323.10000000021,10315.900000000023,10323.10000000021,10323.10000000021,10315.900000000023,10323.10000000021,0,10323.10000000021,0,0,,Audio Clip,Audio,3,object-78,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
111,1746342655852,04/05/2025 07:10:55,1746317455852,-7,03/05/2025 17:10:55,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio started,14458.699999999837,14449.900000000023,14458.699999999837,14458.699999999837,14449.900000000023,14458.699999999837,0,14458.699999999837,0,0,,Audio Clip,Audio,3,object-78,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
112,1746342658577,04/05/2025 07:10:58,1746317458577,-7,03/05/2025 17:10:58,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,action,oto,17183.10000000021,17166.70000000001,17183.10000000021,17183.10000000021,17166.70000000001,17183.10000000021,1,17183.10000000021,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
113,1746342658615,04/05/2025 07:10:58,1746317458615,-7,03/05/2025 17:10:58,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio finished,17221.60000000021,17216.70000000001,17221.60000000021,17221.60000000021,17216.70000000001,17221.60000000021,0,17221.60000000021,0,0,,Audio Clip,Audio,3,object-78,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
114,1746342665016,04/05/2025 07:11:05,1746317465016,-7,03/05/2025 17:11:05,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,continue,,23622.400000000023,23616.70000000001,23622.400000000023,23622.400000000023,23616.70000000001,23622.400000000023,0,23622.400000000023,0,0,,Click To Continue,Continue Button,5,object-70,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
115,1746342665018,04/05/2025 07:11:05,1746317465018,-7,03/05/2025 17:11:05,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,14,trial,Screen 1,6wu76v,1,response,oto,23623.99999999965,23616.70000000001,23623.99999999965,23623.99999999965,23616.70000000001,23623.99999999965,1,23623.99999999965,0,0,oto,CustomMultichoice,CustomMultichoice,4,object-68,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
116,1746342675969,04/05/2025 07:11:15,1746317475969,-7,03/05/2025 17:11:15,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio started,10958.400000000198,10949.900000000023,10958.400000000198,10958.400000000198,10949.900000000023,10958.400000000198,0,10958.400000000198,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
117,1746342677842,04/05/2025 07:11:17,1746317477842,-7,03/05/2025 17:11:17,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio finished,12831.400000000198,12816.400000000023,12831.400000000198,12831.400000000198,12816.400000000023,12831.400000000198,0,12831.400000000198,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
118,1746342681298,04/05/2025 07:11:21,1746317481298,-7,03/05/2025 17:11:21,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio started,16287.600000000384,16283.299999999988,16287.600000000384,16287.600000000384,16283.299999999988,16287.600000000384,0,16287.600000000384,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
119,1746342683064,04/05/2025 07:11:23,1746317483064,-7,03/05/2025 17:11:23,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,action,hossoku,18053.999999999825,18050,18053.999999999825,18053.999999999825,18050,18053.999999999825,1,18053.999999999825,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
120,1746342683171,04/05/2025 07:11:23,1746317483171,-7,03/05/2025 17:11:23,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio finished,18160.79999999964,18150,18160.79999999964,18160.79999999964,18150,18160.79999999964,0,18160.79999999964,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
121,1746342686534,04/05/2025 07:11:26,1746317486534,-7,03/05/2025 17:11:26,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,continue,,21523.79999999964,21516.70000000001,21523.79999999964,21523.79999999964,21516.70000000001,21523.79999999964,0,21523.79999999964,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
122,1746342686536,04/05/2025 07:11:26,1746317486536,-7,03/05/2025 17:11:26,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,response,hossoku,21525.400000000198,21516.70000000001,21525.400000000198,21525.400000000198,21516.70000000001,21525.400000000198,1,21525.400000000198,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
123,1746342689990,04/05/2025 07:11:29,1746317489990,-7,03/05/2025 17:11:29,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio started,3463,3450,3463,3463,3450,3463,0,3463,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
124,1746342691887,04/05/2025 07:11:31,1746317491887,-7,03/05/2025 17:11:31,220234,3,task-sz6c,,45845619,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio finished,5359.799999999814,5350.5,5359.799999999814,5359.799999999814,5350.5,5359.799999999814,0,5359.799999999814,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
