local_date,ID,exp_group,prepost,pretraining_condition,posttraining_condition,response,reaction_time,sound,pair,language,left_word,right_word,reverse_scale,norm_left_word,norm_right_word,norm_response,first_dim_step,second_dim_step,days_between,log_rt,median_rt,mad,upper_mad,lower_mad
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,52,1766.20000000019,D_T_VOT_4_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,52,4,3,25,7.47658562503481,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,61,1566.60000000014,D_T_VOT_4_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,61,4,3,25,7.35666294493323,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,44,1465,D_T_VOT_4_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,44,4,3,25,7.28961052145117,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,37,1249.39999999999,D_T_VOT_4_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,37,4,3,25,7.13041871505947,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,80,1665.10000000009,D_T_VOT_5_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,80,5,3,25,7.41764046067113,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,90,1365.00000000015,D_T_VOT_5_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,90,5,3,25,7.21890970761917,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,47,1766.60000000009,D_T_VOT_6_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,47,6,3,25,7.47681207431108,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,28,1499.40000000018,D_T_VOT_6_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,28,6,3,25,7.31282030706908,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,54,1384.00000000001,D_T_VOT_6_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,54,6,3,25,7.23273313617763,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,79,1550.49999999999,D_T_VOT_7_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,79,7,3,25,7.34633273854049,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,76,1397.90000000018,D_T_VOT_7_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,76,7,3,25,7.24272638947721,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,34,1599.00000000009,D_T_VOT_7_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,34,7,3,25,7.37713371283401,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,21,1732.8000000001,I_IH_spec_1_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,79,1,3,25,7.45749387624679,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,68,1565.70000000001,I_IH_spec_1_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,32,1,3,25,7.35608828731749,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,80,1416.79999999999,I_IH_spec_1_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,20,1,3,25,7.25615608646862,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,91,1366.00000000015,I_IH_spec_1_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,9,1,3,25,7.21964204013084,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,72,1432.39999999999,I_IH_spec_2_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,28,2,3,25,7.26710663812427,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,22,1249.40000000008,I_IH_spec_2_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,78,2,3,25,7.13041871505954,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,40,1783.60000000001,I_IH_spec_2_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,60,2,3,25,7.48638907275333,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,16,1981.39999999999,I_IH_spec_3_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,84,3,3,25,7.59155894453893,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,79,2348.79999999999,I_IH_spec_3_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,21,3,3,25,7.76165983842019,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,54,2098.00000000015,I_IH_spec_3_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,46,3,3,25,7.64873978895631,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,99,2782.69999999998,I_IH_spec_3_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,1,3,3,25,7.93117695837433,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,70,2998.50000000017,I_IH_spec_4_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,30,4,3,25,8.00586744260862,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,73,1399,I_IH_spec_4_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,27,4,3,25,7.24351297466548,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,41,1298.5,I_IH_spec_4_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,59,4,3,25,7.1689650311028,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,71,1234,I_IH_spec_4_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,29,4,3,25,7.11801620446533,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,38,2698.7000000001,I_IH_spec_5_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,62,5,3,25,7.90052545456155,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,42,1132.50000000015,I_IH_spec_5_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,58,5,3,25,7.03218285735732,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,69,1881.90000000005,I_IH_spec_5_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,31,5,3,25,7.54003718377084,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,68,1716.3000000001,I_IH_spec_5_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,32,5,3,25,7.44792608994265,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,74,1300.10000000001,I_IH_spec_6_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,26,6,3,25,7.17019646356813,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,72,1649.20000000013,I_IH_spec_6_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,28,6,3,25,7.40804560083282,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,74,1715.50000000009,I_IH_spec_6_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,26,6,3,25,7.44745986229856,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,61,2381.29999999996,I_IH_spec_7_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,39,7,3,25,7.77540183602988,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,49,1751.10000000004,I_IH_spec_7_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,51,7,3,25,7.46799944087788,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,82,1249.20000000004,I_IH_spec_7_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,18,7,3,25,7.13025862540896,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,84,2665.50000000015,I_IH_spec_7_dur_3.mp3,reason-risen,English,risen,reason,yes,reason,risen,16,7,3,25,7.88814693626287,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,80,2049.20000000001,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,20,1,3,25,7.62520475206505,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,99,2164.89999999997,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,1,1,3,25,7.68012944999337,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,80,1332.40000000002,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,20,1,3,25,7.19473710631954,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,93,1532.40000000002,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,7,1,3,25,7.33459041282651,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,63,1566.10000000021,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,37,2,3,25,7.35634373147252,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,90,2632.20000000001,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,10,2,3,25,7.87557527740023,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,66,1716.70000000013,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,34,2,3,25,7.44815912227696,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,72,1500.10000000003,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,28,2,3,25,7.31328705153487,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,69,2097.50000000006,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,31,3,3,25,7.64850143834139,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,50,1632,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,50,3,3,25,7.39756153552405,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,70,1999.59999999998,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,30,3,3,25,7.6007024395394,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,80,2682.60000000004,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,20,3,3,25,7.894541752468,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,49,2715.80000000005,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,51,4,3,25,7.90684184826471,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,64,2732.00000000012,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,36,4,3,25,7.91278922069072,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,54,2132.30000000016,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,46,4,3,25,7.66495648833227,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,48,2032.70000000007,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,52,5,3,25,7.61712023756495,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,33,1664.80000000016,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,67,5,3,25,7.41746027507952,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,65,1481.80000000016,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,35,5,3,25,7.30101284398267,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,43,2283.10000000004,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,57,5,3,25,7.73328944758542,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,31,1548.20000000007,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,69,6,3,25,7.34484824477066,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,29,1746.30000000016,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,71,6,3,25,7.46525454294589,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,39,1866.10000000009,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,61,6,3,25,7.53160597053948,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,21,2681.70000000001,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,79,6,3,25,7.89420620076192,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,20,1581.30000000005,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,80,7,3,25,7.3660025725293,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,5,1482.3000000001,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,95,7,3,25,7.30135021451989,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,41,1666.59999999998,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,59,7,3,25,7.41854090194809,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,37,1698.20000000001,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,63,7,3,25,7.43732414556527,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,0,2134.09999999998,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,1,3,25,7.66580029111991,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,32,2166.00000000012,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,32,1,3,25,7.68063742756099,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,12,1698.5,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,12,1,3,25,7.43750078760064,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,29,2398.49999999994,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,29,1,3,25,7.78259882094209,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,20,1516.50000000017,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,20,2,3,25,7.32416032712875,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,23,1532.30000000005,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,23,2,3,25,7.33452515358416,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,29,1749.00000000012,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,29,2,3,25,7.46679947501867,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,16,1866.70000000001,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,16,2,3,25,7.53192744503856,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,35,1467.5,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,35,3,3,25,7.29131555170225,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,27,1266.40000000014,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,27,3,3,25,7.14393350856691,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,44,3466.70000000007,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,44,3,3,25,8.15095841179976,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,40,1483.10000000015,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,40,3,3,25,7.30188977074802,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,84,1532.30000000016,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,84,4,3,25,7.33452515358424,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,49,1315.50000000006,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,49,4,3,25,7.18197210048039,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,76,1899.20000000007,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,76,4,3,25,7.54918802385544,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,89,1931.20000000013,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,89,4,3,25,7.56589685034333,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,76,1866.49999999994,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,76,5,3,25,7.53182029835461,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,83,1881.40000000002,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,83,5,3,25,7.53977145953786,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,98,2181.40000000014,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,98,5,3,25,7.68772215149471,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,93,3168.5,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,93,5,3,25,8.06101356876357,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,94,3215.4000000002,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,94,6,3,25,8.07570704572892,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,94,1131.29999999993,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,94,6,3,25,7.03112269293236,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,75,1665.59999999998,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,75,6,3,25,7.41794069786069,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,85,2331.60000000004,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,85,6,3,25,7.75431000617141,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,96,2132.30000000013,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,96,7,3,25,7.66495648833225,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,88,1965.80000000013,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,88,7,3,25,7.5836545661326,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,87,2366.50000000012,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,87,7,3,25,7.76916734934635,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-05-18,21,Control,Post,spreadsheet4,spreadsheet3,100,1848.10000000004,O_OO_dur_7_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,100,7,3,25,7.52191336329173,7.53136476773662,0.277556906168787,8.36403548624298,6.69869404923026
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,1,2305.70000004768,D_T_VOT_1_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,1,1,3,31,7.74313959698325,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,0,3315.69999999998,D_T_VOT_1_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,0,1,3,31,8.10642404171616,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,5,3565.29999999996,D_T_VOT_1_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,5,1,3,31,8.1790034807805,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,0,3244.29999999999,D_T_VOT_1_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,0,1,3,31,8.08465488938114,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,0,3157.10000000001,D_T_VOT_2_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,0,2,3,31,8.05740916369776,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,6,2682.30000000002,D_T_VOT_2_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,6,2,3,31,7.89442991440939,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,0,3675.40000014304,D_T_VOT_2_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,0,2,3,31,8.20941724930024,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,0,3715.20000009536,D_T_VOT_2_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,0,2,3,31,8.22018779152924,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,39,5762.80000004769,D_T_VOT_3_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,39,3,3,31,8.65917874669559,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
2025-03-30,23,High LD,Pre,spreadsheet1,spreadsheet2,43,3482.59999999998,D_T_VOT_3_F0_3.mp3,indent-intent,English,indent,intent,no,indent,intent,43,3,3,31,8.15553442024528,7.94457967702164,0.335635741327007,8.95148690100266,6.93767245304061
