"local_date","day","ID","response","reaction_time","correct","condition","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-03-13","1","184","different",1172.2000000118278,1,"highLD","bashara-bashshara","different","AB","bashara","bashshara","F_bashara.mp3","F_bashshara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.066637604052419,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1273.5000000060536,0,"highLD","nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","F_nashshaTa.mp3","M_nashshaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.149524294424265,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",9533.399999999909,0,"highLD","dakhala-daakhala","same","BB","dakhala","daakhala","M_daakhala.mp3","M_daakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",9.162556701122366,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",7572.400000012014,0,"highLD","ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","F_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",8.932265337137341,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",2088.3000000058673,1,"highLD","rasaba-rassaba","different","BA","rasaba","rassaba","M_rassaba.mp3","F_rasaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",7.64410561684554,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1368.9000000059605,1,"highLD","3atama-3attama","different","BA","3atama","3attama","M_3attama.mp3","F_3atama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",7.2217627766058206,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1407.700000006007,1,"highLD","zinah-ziinah","different","BA","zinah","ziinah","F_ziinah.mp3","F_zinah.mp3","same","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",7.2497124458381865,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1749.9000000001397,1,"highLD","nishi-nisshi","different","BA","nishi","nisshi","M_nisshi.mp3","F_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.467313922427781,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",329.40000001201406,1,"highLD","haken-hakken","same","BB","haken","hakken","M_hakken.mp3","M_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",5.797272817780012,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",1484.6000000177885,1,"highLD","obasan-obaasan","same","AA","obasan","obaasan","M_obasan.mp3","M_obasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",7.302900654695429,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",698.9000000178348,1,"highLD","saka-sakka","same","AA","saka","sakka","F_saka.mp3","F_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.549507670508602,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",621.1999999999534,1,"highLD","gaki-gakki","same","BB","gaki","gakki","F_gakki.mp3","M_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.431653091274457,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",769.5000000237487,1,"highLD","toshin-tosshin","same","AA","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.645740953309796,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",524.3000000237953,1,"highLD","yusoo-yuusoo","different","AB","yusoo","yuusoo","M_yusoo.mp3","F_yuusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",6.262064039623872,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",1013.200000006007,0,"highLD","heta-hetta","different","AB","heta","hetta","F_heta.mp3","M_hetta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.920868918133449,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",7823.200000023935,1,"highLD","shiru-shiiru","different","BA","shiru","shiiru","M_shiiru.mp3","M_shiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",8.964848957001125,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",660.3000000179745,1,"highLD","oto-otto","different","BA","oto","otto","F_otto.mp3","M_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.492694277227748,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",699.3000000179745,1,"highLD","gaki-gakki","same","BB","gaki","gakki","F_gakki.mp3","M_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.5500798347355245,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",492.60000001778826,1,"highLD","jutaku-juutaku","different","AB","jutaku","juutaku","F_jutaku.mp3","F_juutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",6.199697485722549,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",2082.200000023935,1,"highLD","nishi-nisshi","same","BB","nishi","nisshi","F_nisshi.mp3","F_nisshi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.6411803060521475,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",3375.5000000237487,1,"highLD","heta-hetta","same","AA","heta","hetta","F_heta.mp3","F_heta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",8.12429874048896,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",8110.700000006007,0,"highLD","kasee-kassee","different","BA","kasee","kassee","M_kassee.mp3","M_kasee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",9.000939456579019,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1803.3000000179743,1,"highLD","shiru-shiiru","different","BA","shiru","shiiru","F_shiiru.mp3","M_shiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",7.497373598723193,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",1473.300000011921,0,"highLD","toshin-tosshin","different","BA","toshin","tosshin","F_tosshin.mp3","F_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.2952600617214,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",808.5000000237487,1,"highLD","nishi-nisshi","same","AA","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.695180679046535,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",6956.800000005867,1,"highLD","gaki-gakki","different","BA","gaki","gakki","F_gakki.mp3","M_gaki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",8.847474877487679,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",962,1,"highLD","haku-haaku","different","AB","haku","haaku","M_haku.mp3","F_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",6.8690144506657065,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1516.8000000000466,1,"highLD","gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",7.324358131500788,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",4957.300000011921,0,"highLD","hasan-hassan","different","BA","hasan","hassan","F_hassan.mp3","F_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",8.508616516667782,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",429.10000002384186,1,"highLD","toshin-tosshin","same","BB","toshin","tosshin","F_tosshin.mp3","F_tosshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.061689992053042,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",1791.9000000059605,1,"highLD","kasee-kassee","different","AB","kasee","kassee","M_kasee.mp3","F_kassee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",7.491031788409696,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",2435.7000000178814,1,"highLD","yusoo-yuusoo","different","AB","yusoo","yuusoo","F_yusoo.mp3","M_yuusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",7.797989468543852,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",727.4000000178348,0,"highLD","toshin-tosshin","different","AB","toshin","tosshin","M_toshin.mp3","M_tosshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.589476532577407,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",5507.500000017928,0,"highLD","yusoo-yuusoo","different","BA","yusoo","yuusoo","M_yuusoo.mp3","M_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",8.613866078679754,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",934.4000000059604,1,"highLD","jutaku-juutaku","different","BA","jutaku","juutaku","M_juutaku.mp3","M_jutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",6.839904612080342,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",698.700000006007,1,"highLD","saka-sakka","different","BA","saka","sakka","M_sakka.mp3","M_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.549221465567002,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",6610.199999999953,1,"highLD","saka-sakka","different","AB","saka","sakka","F_saka.mp3","M_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",8.796369189574067,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",693.1000000000931,1,"highLD","haken-hakken","different","AB","haken","hakken","M_haken.mp3","M_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.541174288924074,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","same",487.800000011921,1,"highLD","oto-otto","same","AA","oto","otto","F_oto.mp3","F_oto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.189905485806258,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
"2025-03-13","1","184","different",3570.200000011828,1,"highLD","iso-isso","different","AB","iso","isso","M_iso.mp3","F_isso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",8.180376895616766,7.147873934511666,0.8325821687515892,9.645620440766434,4.650127428256898
