"local_date","day","prepost","local_time","ID","participant_starting_group","pre_training_condition","post_training_condition","ax_condition","trial_number","display","screen","response_type","response","reaction_time","tag","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response"
"2025-03-19","1","pre-training","07:40:53","102",NA,"spreadsheet3","spreadsheet3","lowLD",5,"trial","response","response",0,1626.5199999999895,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",0
"2025-03-19","1","pre-training","07:40:55","102",NA,"spreadsheet3","spreadsheet3","lowLD",6,"trial","response","response",99,1537.9200000000128,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:40:58","102",NA,"spreadsheet3","spreadsheet3","lowLD",7,"trial","response","response",1,1815.7399999999907,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",1
"2025-03-19","1","pre-training","07:41:02","102",NA,"spreadsheet3","spreadsheet3","lowLD",8,"trial","response","response",99,2430.579999999987,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:05","102",NA,"spreadsheet3","spreadsheet3","lowLD",9,"trial","response","response",1,2504.579999999987,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",1
"2025-03-19","1","pre-training","07:41:08","102",NA,"spreadsheet3","spreadsheet3","lowLD",10,"trial","response","response",0,1775.7999999999884,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",0
"2025-03-19","1","pre-training","07:41:11","102",NA,"spreadsheet3","spreadsheet3","lowLD",11,"trial","response","response",1,1826.7399999999907,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",1
"2025-03-19","1","pre-training","07:41:14","102",NA,"spreadsheet3","spreadsheet3","lowLD",12,"trial","response","response",99,1531.959999999992,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:16","102",NA,"spreadsheet3","spreadsheet3","lowLD",13,"trial","response","response",100,1673.459999999992,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",100
"2025-03-19","1","pre-training","07:41:19","102",NA,"spreadsheet3","spreadsheet3","lowLD",14,"trial","response","response",99,1574.0799999999872,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:22","102",NA,"spreadsheet3","spreadsheet3","lowLD",15,"trial","response","response",99,1394.5199999999895,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:25","102",NA,"spreadsheet3","spreadsheet3","lowLD",16,"trial","response","response",0,1972.4800000000105,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",0
"2025-03-19","1","pre-training","07:41:28","102",NA,"spreadsheet3","spreadsheet3","lowLD",17,"trial","response","response",100,1859.140000000014,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",100
"2025-03-19","1","pre-training","07:41:31","102",NA,"spreadsheet3","spreadsheet3","lowLD",18,"trial","response","response",99,1857.2399999999907,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:33","102",NA,"spreadsheet3","spreadsheet3","lowLD",19,"trial","response","response",99,1753.0799999999872,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:36","102",NA,"spreadsheet3","spreadsheet3","lowLD",20,"trial","response","response",0,1991.0199999999895,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",0
"2025-03-19","1","pre-training","07:41:39","102",NA,"spreadsheet3","spreadsheet3","lowLD",21,"trial","response","response",100,1744.3999999999942,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",100
"2025-03-19","1","pre-training","07:41:43","102",NA,"spreadsheet3","spreadsheet3","lowLD",22,"trial","response","response",100,2181.040000000008,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",100
"2025-03-19","1","pre-training","07:41:45","102",NA,"spreadsheet3","spreadsheet3","lowLD",23,"trial","response","response",99,1638.8999999999942,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:48","102",NA,"spreadsheet3","spreadsheet3","lowLD",24,"trial","response","response",99,1991.2600000000093,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:52","102",NA,"spreadsheet3","spreadsheet3","lowLD",25,"trial","response","response",99,2178.640000000014,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:41:54","102",NA,"spreadsheet3","spreadsheet3","lowLD",26,"trial","response","response",100,1628.5199999999895,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",100
"2025-03-19","1","pre-training","07:41:57","102",NA,"spreadsheet3","spreadsheet3","lowLD",27,"trial","response","response",99,1381.9200000000128,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",99
"2025-03-19","1","pre-training","07:42:00","102",NA,"spreadsheet3","spreadsheet3","lowLD",28,"trial","response","response",0,1754.2399999999907,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",0
"2025-03-19","1","pre-training","07:42:11","102",NA,"spreadsheet3","spreadsheet3","lowLD",29,"trial","response","response",100,2595.7600000000093,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",100
"2025-03-19","1","pre-training","07:42:14","102",NA,"spreadsheet3","spreadsheet3","lowLD",30,"trial","response","response",1,1254.2999999999884,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:18","102",NA,"spreadsheet3","spreadsheet3","lowLD",31,"trial","response","response",0,2979.1199999999953,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",0
"2025-03-19","1","pre-training","07:42:20","102",NA,"spreadsheet3","spreadsheet3","lowLD",32,"trial","response","response",98,1647.640000000014,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",98
"2025-03-19","1","pre-training","07:42:23","102",NA,"spreadsheet3","spreadsheet3","lowLD",33,"trial","response","response",1,1548.7799999999988,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:27","102",NA,"spreadsheet3","spreadsheet3","lowLD",34,"trial","response","response",1,3100.320000000007,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:30","102",NA,"spreadsheet3","spreadsheet3","lowLD",35,"trial","response","response",2,2389.0599999999977,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",2
"2025-03-19","1","pre-training","07:42:34","102",NA,"spreadsheet3","spreadsheet3","lowLD",36,"trial","response","response",2,2345.4800000000105,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",2
"2025-03-19","1","pre-training","07:42:36","102",NA,"spreadsheet3","spreadsheet3","lowLD",37,"trial","response","response",1,1785.0400000000373,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:39","102",NA,"spreadsheet3","spreadsheet3","lowLD",38,"trial","response","response",1,2030.5599999999977,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:42","102",NA,"spreadsheet3","spreadsheet3","lowLD",39,"trial","response","response",100,1538,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",100
"2025-03-19","1","pre-training","07:42:45","102",NA,"spreadsheet3","spreadsheet3","lowLD",40,"trial","response","response",99,1618.2200000000012,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",99
"2025-03-19","1","pre-training","07:42:47","102",NA,"spreadsheet3","spreadsheet3","lowLD",41,"trial","response","response",100,1799.7200000000012,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",100
"2025-03-19","1","pre-training","07:42:49","102",NA,"spreadsheet3","spreadsheet3","lowLD",42,"trial","response","response",99,1158.7200000000012,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",99
"2025-03-19","1","pre-training","07:42:52","102",NA,"spreadsheet3","spreadsheet3","lowLD",43,"trial","response","response",1,1622.640000000014,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:55","102",NA,"spreadsheet3","spreadsheet3","lowLD",44,"trial","response","response",1,1843.460000000021,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:42:58","102",NA,"spreadsheet3","spreadsheet3","lowLD",45,"trial","response","response",100,2395.9799999999814,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",100
"2025-03-19","1","pre-training","07:43:01","102",NA,"spreadsheet3","spreadsheet3","lowLD",46,"trial","response","response",99,1481.719999999972,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",99
"2025-03-19","1","pre-training","07:43:04","102",NA,"spreadsheet3","spreadsheet3","lowLD",47,"trial","response","response",98,1860,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",98
"2025-03-19","1","pre-training","07:43:06","102",NA,"spreadsheet3","spreadsheet3","lowLD",48,"trial","response","response",1,1591.2399999999907,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:43:09","102",NA,"spreadsheet3","spreadsheet3","lowLD",49,"trial","response","response",100,1403.7399999999907,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",100
"2025-03-19","1","pre-training","07:43:11","102",NA,"spreadsheet3","spreadsheet3","lowLD",50,"trial","response","response",1,1409.7600000000093,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:43:14","102",NA,"spreadsheet3","spreadsheet3","lowLD",51,"trial","response","response",1,1462.7600000000093,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",1
"2025-03-19","1","pre-training","07:43:18","102",NA,"spreadsheet3","spreadsheet3","lowLD",52,"trial","response","response",52,3130.4000000000233,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",52
"2025-03-19","1","pre-training","07:43:21","102",NA,"spreadsheet3","spreadsheet3","lowLD",53,"trial","response","response",2,1929.0999999999767,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",2
"2025-03-19","1","pre-training","07:43:23","102",NA,"spreadsheet3","spreadsheet3","lowLD",54,"trial","response","response",99,1449.6199999999951,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",99
"2025-03-19","1","pre-training","07:43:26","102",NA,"spreadsheet3","spreadsheet3","lowLD",55,"trial","response","response",0,1781.960000000021,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",0
"2025-03-19","1","pre-training","07:43:28","102",NA,"spreadsheet3","spreadsheet3","lowLD",56,"trial","response","response",0,1562.9400000000023,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",0
"2025-03-19","1","pre-training","07:43:36","102",NA,"spreadsheet3","spreadsheet3","lowLD",57,"trial","response","response",99,4259.400000000023,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",99
"2025-03-19","1","pre-training","07:43:40","102",NA,"spreadsheet3","spreadsheet3","lowLD",58,"trial","response","response",99,2580.859999999986,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",99
"2025-03-19","1","pre-training","07:43:43","102",NA,"spreadsheet3","spreadsheet3","lowLD",59,"trial","response","response",0,2473.3400000000256,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",0
"2025-03-19","1","pre-training","07:43:45","102",NA,"spreadsheet3","spreadsheet3","lowLD",60,"trial","response","response",100,1477.4199999999837,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",100
"2025-03-19","1","pre-training","07:43:48","102",NA,"spreadsheet3","spreadsheet3","lowLD",61,"trial","response","response",1,2288.6199999999953,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",1
"2025-03-19","1","pre-training","07:43:51","102",NA,"spreadsheet3","spreadsheet3","lowLD",62,"trial","response","response",99,1530.820000000007,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",99
"2025-03-19","1","pre-training","07:43:55","102",NA,"spreadsheet3","spreadsheet3","lowLD",63,"trial","response","response",48,3882.5599999999977,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",48
"2025-03-19","1","pre-training","07:43:58","102",NA,"spreadsheet3","spreadsheet3","lowLD",64,"trial","response","response",99,1644.9400000000023,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",99
"2025-03-19","1","pre-training","07:44:00","102",NA,"spreadsheet3","spreadsheet3","lowLD",65,"trial","response","response",99,1544.1599999999744,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",99
"2025-03-19","1","pre-training","07:44:03","102",NA,"spreadsheet3","spreadsheet3","lowLD",66,"trial","response","response",1,2040.960000000021,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",1
"2025-03-19","1","pre-training","07:44:06","102",NA,"spreadsheet3","spreadsheet3","lowLD",67,"trial","response","response",0,1806.6199999999951,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",0
