"day","ID","response","reaction_time","log_rt","correct","condition","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","task"
"1","102","different",964.6199999999952,6.871734241402919,1,"lowLD","Japanese","saka-sakka","different","AB","M_saka.mp3","M_sakka.mp3","same","training"
"1","102","different",357.6600000000326,5.879582814459981,1,"lowLD","Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","training"
"1","102","same",1582.0200000000186,7.36645779047273,1,"lowLD","Japanese","iso-isso","same","AA","M_iso.mp3","M_iso.mp3","same","training"
"1","102","same",625.5999999999767,6.438711189231064,1,"lowLD","Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","F_obaasan.mp3","different","training"
"1","102","same",757.2600000000093,6.629706655498606,1,"lowLD","Japanese","hasan-hassan","same","BB","F_hassan.mp3","M_hassan.mp3","different","training"
"1","102","same",695.2800000000279,6.544314642129245,1,"lowLD","Japanese","heta-hetta","same","AA","F_heta.mp3","F_heta.mp3","same","training"
"1","102","different",627.9399999999441,6.4424446205024655,0,"lowLD","Japanese","haken-hakken","same","BB","M_hakken.mp3","F_hakken.mp3","different","training"
"1","102","same",405.04000000003725,6.0039858276617455,1,"lowLD","Japanese","saka-sakka","same","BB","F_sakka.mp3","F_sakka.mp3","same","training"
"1","102","same",559.1800000000512,6.326471424900983,0,"lowLD","Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","training"
"1","102","same",614.6600000000326,6.42106926940268,1,"lowLD","Japanese","shiru-shiiru","same","AA","M_shiru.mp3","M_shiru.mp3","same","training"
"1","102","different",1025.9000000000233,6.93332555509369,1,"lowLD","Japanese","gaki-gakki","different","AB","F_gaki.mp3","M_gakki.mp3","different","training"
"1","102","same",421.88000000000466,6.044720913408424,1,"lowLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","M_toshin.mp3","same","training"
"1","102","same",428.0600000000559,6.0592633726725476,1,"lowLD","Japanese","ite-itte","same","AA","F_ite.mp3","F_ite.mp3","same","training"
"1","102","different",353.1800000000512,5.866977841985123,1,"lowLD","Japanese","nishi-nisshi","different","AB","M_nishi.mp3","M_nisshi.mp3","same","training"
"1","102","same",647.6600000000326,6.473365867295621,0,"lowLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","training"
"1","102","same",310.2600000000093,5.737410655636215,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","M_yusoo.mp3","same","training"
"1","102","different",345.5200000000186,5.845050528652499,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","F_haaku.mp3","same","training"
"1","102","different",259.54000000003725,5.558910833309228,1,"lowLD","Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","M_isshoku.mp3","same","training"
"1","102","same",589.7199999999721,6.3796478479815715,1,"lowLD","Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","F_yuusoo.mp3","different","training"
"1","102","different",361.21999999997206,5.88948719099544,1,"lowLD","Japanese","haken-hakken","different","AB","F_haken.mp3","F_hakken.mp3","same","training"
"1","102","same",1300.579999999958,7.170565597798715,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","M_ojisan.mp3","different","training"
"1","102","same",647.0799999999581,6.4724699344614285,1,"lowLD","Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","M_obaasan.mp3","different","training"
"1","102","different",218.40000000002328,5.386328243870857,0,"lowLD","Japanese","obasan-obaasan","same","AA","F_obasan.mp3","M_obasan.mp3","different","training"
"1","102","same",714,6.570882962339584,1,"lowLD","Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","training"
"1","102","same",579.1800000000512,6.361613310088667,1,"lowLD","Japanese","iso-isso","same","AA","F_iso.mp3","M_iso.mp3","different","training"
"1","102","same",592.9200000000419,6.38505948264573,1,"lowLD","Japanese","oto-otto","same","BB","F_otto.mp3","F_otto.mp3","same","training"
"1","102","same",281.85999999998603,5.641410493763315,1,"lowLD","Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","M_yuusoo.mp3","same","training"
"1","102","same",855.6600000000326,6.751873100976769,1,"lowLD","Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","M_nisshi.mp3","different","training"
"1","102","different",997,6.904750769961838,1,"lowLD","Japanese","haken-hakken","different","AB","M_haken.mp3","F_hakken.mp3","different","training"
"1","102","same",1154.719999999972,7.051613169323939,0,"lowLD","Japanese","heta-hetta","different","AB","F_heta.mp3","M_hetta.mp3","different","training"
"1","102","different",399.1800000000512,5.98941244298198,1,"lowLD","Japanese","heta-hetta","different","AB","F_heta.mp3","F_hetta.mp3","same","training"
"1","102","same",363.2399999999907,5.895063772821602,1,"lowLD","Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","training"
"1","102","different",249.1600000000326,5.518095260386076,1,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","F_hassan.mp3","same","training"
"1","102","different",382.45999999996275,5.946624072634731,1,"lowLD","Japanese","iso-isso","different","AB","F_iso.mp3","F_isso.mp3","same","training"
"1","102","same",361.95999999996275,5.89153370848283,0,"lowLD","Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","M_ishoku.mp3","same","training"
"1","102","same",197.8200000000652,5.287357526312024,1,"lowLD","Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","training"
"1","102","same",339.12000000011176,5.826354027044712,1,"lowLD","Japanese","kasee-kassee","same","AA","M_kasee.mp3","M_kasee.mp3","same","training"
"1","102","same",265.71999999997206,5.582443122796935,1,"lowLD","Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","F_isshoku.mp3","same","training"
"1","102","same",681.7600000000093,6.524677689751615,1,"lowLD","Japanese","haku-haaku","same","AA","F_haku.mp3","M_haku.mp3","different","training"
"1","102","different",281.5200000000186,5.640203493013396,1,"lowLD","Japanese","yusoo-yuusoo","different","AB","F_yusoo.mp3","F_yuusoo.mp3","same","training"
"1","102","same",648.5,6.474662003756499,1,"lowLD","Japanese","nishi-nisshi","same","AA","F_nishi.mp3","M_nishi.mp3","different","training"
"1","102","same",543.2800000000279,6.297624840805588,1,"lowLD","Japanese","heta-hetta","same","BB","M_hetta.mp3","M_hetta.mp3","same","training"
"1","102","different",460.87999999988824,6.133137705423885,0,"lowLD","Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","training"
"1","102","same",766.4199999999255,6.641730322349461,1,"lowLD","Japanese","oto-otto","same","AA","F_oto.mp3","F_oto.mp3","same","training"
"1","102","same",226.87999999988824,5.42442124334327,1,"lowLD","Japanese","hasan-hassan","same","BB","M_hassan.mp3","M_hassan.mp3","same","training"
"1","102","different",350.3599999998696,5.858961197294516,1,"lowLD","Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","training"
"1","102","same",815.1599999999162,6.703384412991108,1,"lowLD","Japanese","oto-otto","same","AA","M_oto.mp3","F_oto.mp3","different","training"
"1","102","same",397.6799999999348,5.9856476617862535,1,"lowLD","Japanese","haken-hakken","same","BB","M_hakken.mp3","M_hakken.mp3","same","training"
"1","102","different",1302.5,7.172040773627522,1,"lowLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","training"
"1","102","different",552.5400000000373,6.314525828961398,1,"lowLD","Japanese","shiru-shiiru","different","BA","M_shiiru.mp3","M_shiru.mp3","same","training"
"1","102","same",727.0200000000186,6.588953987471512,1,"lowLD","Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","training"
"1","102","same",450.87999999988824,6.111201228710067,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","F_ojisan.mp3","same","training"
"1","102","same",489.4799999999814,6.193343603117429,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","M_itte.mp3","same","training"
"1","102","different",412.8400000000838,6.023060108697935,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","training"
"1","102","different",483.79999999981374,6.181671598175542,1,"lowLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","M_obasan.mp3","same","training"
"1","102","same",596.3999999999069,6.3909115828904275,1,"lowLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","M_jutaku.mp3","different","training"
"1","102","same",705.8200000000652,6.559360247479062,0,"lowLD","Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","training"
"1","102","different",399.4399999999441,5.990063566192214,1,"lowLD","Japanese","gaki-gakki","different","BA","F_gakki.mp3","F_gaki.mp3","same","training"
"1","102","different",220.52000000001863,5.395988393721567,1,"lowLD","Japanese","obasan-obaasan","different","BA","F_obaasan.mp3","F_obasan.mp3","same","training"
"1","102","different",324.9799999999814,5.783763641974573,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","M_haaku.mp3","different","training"
"1","102","different",490.0800000000745,6.194568643084617,1,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","training"
"1","102","different",455.19999999995343,6.120736882812019,1,"lowLD","Japanese","oto-otto","different","AB","M_oto.mp3","M_otto.mp3","same","training"
"1","102","same",345.5200000000186,5.845050528652499,1,"lowLD","Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","F_isshoku.mp3","same","training"
"1","102","same",323.60000000009313,5.779508185184625,1,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","F_saka.mp3","same","training"
"1","102","different",811.4199999999255,6.698785799223717,0,"lowLD","Japanese","iso-isso","same","BB","F_isso.mp3","M_isso.mp3","different","training"
"1","102","different",452.54000000003725,6.114876157023264,1,"lowLD","Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","F_yusoo.mp3","different","training"
"1","102","same",1075.2399999999907,6.980299171457838,1,"lowLD","Japanese","haken-hakken","same","AA","F_haken.mp3","F_haken.mp3","same","training"
"1","102","same",442.2600000000093,6.091897944429274,0,"lowLD","Japanese","kasee-kassee","different","BA","F_kassee.mp3","F_kasee.mp3","same","training"
"1","102","different",211.7199999999721,5.355264646989655,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","training"
"1","102","same",597.6200000001118,6.392955100460922,1,"lowLD","Japanese","heta-hetta","same","AA","F_heta.mp3","F_heta.mp3","same","training"
"1","102","different",208.47999999998137,5.339843113376445,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","F_ojiisan.mp3","different","training"
"1","102","same",660.7199999999721,6.49333014950242,1,"lowLD","Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","training"
"1","102","different",168.87999999988824,5.129188403539404,1,"lowLD","Japanese","haken-hakken","different","BA","F_hakken.mp3","M_haken.mp3","different","training"
"1","102","same",340.13999999989755,5.829357297563966,1,"lowLD","Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","F_ishoku.mp3","same","training"
"1","102","different",183.50000000023283,5.212214667495894,1,"lowLD","Japanese","jutaku-juutaku","different","AB","M_jutaku.mp3","F_juutaku.mp3","different","training"
"1","102","same",430.5,6.064947323867785,1,"lowLD","Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","M_tosshin.mp3","same","training"
"1","102","different",278.28000000002794,5.628627801055541,1,"lowLD","Japanese","kasee-kassee","different","AB","F_kasee.mp3","F_kassee.mp3","same","training"
"1","102","different",669.9199999999255,6.507158302270722,1,"lowLD","Japanese","saka-sakka","different","BA","M_sakka.mp3","M_saka.mp3","same","training"
"1","102","same",550.5200000002515,6.310863286111789,1,"lowLD","Japanese","kasee-kassee","same","AA","M_kasee.mp3","M_kasee.mp3","same","training"
"1","102","different",329.9199999999255,5.798850200828369,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","M_shiiru.mp3","same","training"
"1","102","different",653.4599999999627,6.482281322315593,1,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","training"
"1","102","different",1090.5200000000186,6.994409925684433,1,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","training"
"1","102","different",169.2600000000093,5.131435994242015,1,"lowLD","Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","M_isshoku.mp3","same","training"
"1","102","same",734.8799999998882,6.599707220577331,1,"lowLD","Japanese","shiru-shiiru","same","AA","M_shiru.mp3","F_shiru.mp3","different","training"
"1","102","same",462.54000000003725,6.1367330396993065,1,"lowLD","Japanese","shiru-shiiru","same","AA","M_shiru.mp3","F_shiru.mp3","different","training"
"1","102","different",434.89999999990687,6.075116119603378,1,"lowLD","Japanese","haken-hakken","different","BA","F_hakken.mp3","F_haken.mp3","same","training"
"1","102","same",1586.560000000056,7.369323429406807,0,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","F_nishi.mp3","different","training"
"1","102","different",412.39999999990687,6.021993752142579,1,"lowLD","Japanese","nishi-nisshi","different","AB","M_nishi.mp3","F_nisshi.mp3","different","training"
"1","102","same",775.2800000000279,6.6532242544263305,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","M_yusoo.mp3","different","training"
"1","102","same",371.4399999999441,5.917387343711516,1,"lowLD","Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","M_juutaku.mp3","same","training"
"1","103","different",976.2000000029802,6.8836674834561,1,"highLD","MSA","dakhala-daakhala","different","AB","M_dakhala.mp3","M_daakhala.mp3","same","training"
"1","103","different",958.2999999999976,6.865160881349714,0,"highLD","MSA","ful-fuul","same","BB","F_fuul.mp3","M_fuul.mp3","different","training"
"1","103","same",2958.0000000000036,7.992268643270746,1,"highLD","MSA","sakata-sakkata","same","AA","M_sakata.mp3","F_sakata.mp3","different","training"
"1","103","different",1074.900000004469,6.979982912983175,0,"highLD","MSA","kasara-kassara","same","BB","F_kassara.mp3","M_kassara.mp3","different","training"
"1","103","same",2605.4000000000015,7.865341493263465,0,"highLD","MSA","nashaTa-nashshaTa","different","BA","F_nashshaTa.mp3","M_nashaTa.mp3","different","training"
"1","103","different",2216.4000000000015,7.703639536993196,1,"highLD","MSA","sakata-sakkata","different","AB","M_sakata.mp3","M_sakkata.mp3","same","training"
"1","103","same",707.0000000014916,6.561030665898683,1,"highLD","MSA","dakhala-daakhala","same","AA","M_dakhala.mp3","M_dakhala.mp3","same","training"
"1","103","same",733.000000005959,6.597145701894781,1,"highLD","MSA","3atama-3attama","same","BB","M_3attama.mp3","F_3attama.mp3","different","training"
"1","103","same",545.8000000000029,6.302252608274244,1,"highLD","MSA","watara-wattara","same","AA","M_watara.mp3","M_watara.mp3","same","training"
"1","103","different",1814.6000000029817,7.503620336737172,0,"highLD","MSA","3atama-3attama","same","AA","M_3atama.mp3","F_3atama.mp3","different","training"
"1","103","different",841.0000000044674,6.7345916599782605,1,"highLD","MSA","ful-fuul","different","AB","M_ful.mp3","F_fuul.mp3","different","training"
"1","103","same",577.9000000000015,6.359400843323735,0,"highLD","MSA","basaTa-bassaTa","different","BA","F_bassaTa.mp3","M_basaTa.mp3","different","training"
"1","103","different",2658.300000002986,7.88544209972249,0,"highLD","MSA","dhakara-dhakkara","same","AA","M_dhakara.mp3","F_dhakara.mp3","different","training"
"1","103","different",1322.400000001493,7.187203546507943,1,"highLD","MSA","bashara-bashshara","different","AB","M_bashara.mp3","M_bashshara.mp3","same","training"
"1","103","different",1730.699999999997,7.456281229930951,1,"highLD","MSA","bashara-bashshara","different","BA","M_bashshara.mp3","F_bashara.mp3","different","training"
