ID	ax_condition	day	prepost	language	pair	second_dim_step	Min	Max	Crossover	Slope	PointVar	exitflag	R	LS	AR	N	status	comment
160	highLD	2	post-training	Japanese	toru-tooru	3	1.83519773599983e-07	99.999999877067	2.62544953903086	30.9446575411521	28.2651497990503	2040	0.77394847286812	798.918693162753	-0.586765084767575	25	1	
161	lowLD	1	pre-training	English	indent-intent	3	15.5255418795728	79.0734216259786	2.3885171551615	125.229358142433	17.1550203591733	2030	0.852945572128109	294.294723523649	-0.136116031181911	28	1	
161	lowLD	1	pre-training	English	reason-risen	3	41.2258153392629	99.9999933197376	6.87165449437962	92.9210342878969	27.7166862793113	2090	0.469999623754615	768.214698305764	-0.00837594088504195	26	1	
161	lowLD	1	pre-training	Japanese	kata-katta	3	9.9618594974012	86.6460334842805	2.77341894043521	87.8591189861464	12.4968179745878	2050	0.935252060244176	156.170459489981	-0.300239124035589	28	1	
161	lowLD	1	pre-training	Japanese	toru-tooru	3	16.9698261224548	95.7388016637892	2.84324640009808	120.991102233073	21.6416169052938	2010	0.845795545299335	468.3595822755	-0.0804148472816945	28	1	
161	lowLD	2	post-training	English	indent-intent	3	3.47597391045402	90.3671939227164	2.36394787385209	47.3086940434532	17.7874232118436	2090	0.870707993374702	316.392424517232	-0.0971609738039707	28	1	
161	lowLD	2	post-training	English	reason-risen	3	19.5554342501499	53.6742844150661	3.64326854830579	53.5984965037013	29.4177429102793	2050	0.48822802238627	865.40359793529	-0.132855144402457	27	1	
161	lowLD	2	post-training	Japanese	kata-katta	3	6.38506342878388	95.1470350449249	2.21761598333115	109.363698117851	15.7024839002448	2100	0.913629593301308	246.568000637449	-0.149758751534829	28	1	
161	lowLD	2	post-training	Japanese	toru-tooru	3	4.38406357923223	95.9531226027581	3.52082317836021	163.372142764012	2.36796672150043	2100	0.998547976558706	5.60726639413348	0.219517519851844	26	1	
162	highLD	1	pre-training	English	indent-intent	3	7.69812591205289	94.0284276729994	3.71725203044581	85.1459952792165	9.00267632394408	2090	0.975031315092306	81.0481809937033	0.100484667917464	26	1	
162	highLD	1	pre-training	English	reason-risen	3	26.5892383592266	63.307932470996	6.00515284044951	36.5568672048287	24.2513635590552	2050	0.474892225592832	588.128634473471	-0.0487168868470581	28	1	
162	highLD	1	pre-training	Japanese	kata-katta	3	46.8276844567405	96.3522317453159	6.999992588786	6.82577984077651	17.0771256993147	2100	0.420668356245935	291.628222150193	-0.319347533868658	26	1	
162	highLD	1	pre-training	Japanese	toru-tooru	3	2.91768964663476	93.0490320198062	3.66732182919162	45.7715498703873	13.0928021837771	2050	0.94562463859639	171.421469023518	-0.194148774493942	27	1	
162	highLD	2	post-training	English	indent-intent	3	1.59467646199118e-07	99.9999999215652	3.88825908929115	27.7060169842044	17.7278924893493	2100	0.902956784793098	314.278172113928	-0.254357803662876	28	1	
