"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-04-27","6","23","High LD","same",311.299999904586,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","F_yusoo.mp3","F_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",24,5.740757077141061,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","different",708.9000000000233,1,"nishi-nisshi","different","AB","nishi","nisshi","F_nishi.mp3","M_nisshi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",24,6.563714472861005,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","same",239.49999995226972,1,"oto-otto","same","BB","oto","otto","F_otto.mp3","F_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",24,5.478553416651678,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","same",354.80000000004657,1,"shiru-shiiru","same","BB","shiru","shiiru","M_shiiru.mp3","F_shiiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",24,5.871554250435556,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","same",995.399999952293,1,"haken-hakken","same","BB","haken","hakken","F_hakken.mp3","F_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",24,6.903144666376527,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","different",930.9999998093116,1,"ite-itte","different","AB","ite","itte","F_ite.mp3","M_itte.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",24,6.836259277072246,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-04-27","6","23","High LD","same",571.2999998569721,1,"ite-itte","same","AA","ite","itte","F_ite.mp3","M_ite.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",24,6.347914465480062,6.4340648490411025,0.51559771159945,7.980857983839453,4.887271714242752
"2025-03-29","1","24","High LD","different",1419.1000000000004,1,"ojisan-ojiisan","different","AB","ojisan","ojiisan","M_ojisan.mp3","M_ojiisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.257778146840492,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",781.8000000953689,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","F_yusoo.mp3","F_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.661598953480841,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",770.7999999523163,1,"oto-otto","different","AB","oto","otto","M_oto.mp3","F_otto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.647428936478349,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",868.5999999046326,1,"kasee-kassee","different","BA","kasee","kassee","M_kassee.mp3","F_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.766882719990927,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",540.7000000953703,1,"yusoo-yuusoo","same","BB","yusoo","yuusoo","F_yuusoo.mp3","F_yuusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.292864596564343,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",862.2999999523163,1,"saka-sakka","different","AB","saka","sakka","M_saka.mp3","F_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.75960323790298,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",662.7999999046297,1,"jutaku-juutaku","same","AA","jutaku","juutaku","F_jutaku.mp3","F_jutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.496473285408518,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",540.2000000953703,1,"toshin-tosshin","same","BB","toshin","tosshin","F_tosshin.mp3","M_tosshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.291939441535061,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1208.6999999046384,0,"ishoku-isshoku","different","BA","ishoku","isshoku","F_isshoku.mp3","M_ishoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.097300680786515,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",531.0999999046326,1,"ishoku-isshoku","different","AB","ishoku","isshoku","M_ishoku.mp3","F_isshoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.274950327248788,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",683.1000000000058,1,"jutaku-juutaku","same","BB","jutaku","juutaku","F_juutaku.mp3","M_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.5266412617378124,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",611.7000000953703,1,"oto-otto","same","AA","oto","otto","F_oto.mp3","M_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.41624196640443,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",606.3999999046355,1,"oto-otto","same","AA","oto","otto","F_oto.mp3","M_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.4075398341708985,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",372.1999999999971,1,"iso-isso","same","BB","iso","isso","F_isso.mp3","F_isso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.919431344208142,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",840.6999999523105,1,"obasan-obaasan","different","BA","obasan","obaasan","F_obaasan.mp3","F_obasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.734234878084525,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",404.79999990462966,1,"ojisan-ojiisan","same","AA","ojisan","ojiisan","F_ojisan.mp3","M_ojisan.mp3","different","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.003393117737657,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",473.70000009537034,1,"haken-hakken","same","AA","haken","hakken","F_haken.mp3","M_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.160574210131037,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1649.000000047672,1,"iso-isso","different","BA","iso","isso","M_isso.mp3","M_iso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.407924322588508,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",566.9999999999709,1,"jutaku-juutaku","same","BB","jutaku","juutaku","F_juutaku.mp3","M_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.340359303727701,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",490.5,1,"heta-hetta","same","AA","heta","hetta","F_heta.mp3","F_heta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.195425279005418,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",444.6000000000058,1,"toshin-tosshin","different","AB","toshin","tosshin","M_toshin.mp3","F_tosshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.097175001530109,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",466.5000000476721,1,"haku-haaku","same","AA","haku","haaku","M_haku.mp3","M_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.14525802038959,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",749.3000000476895,0,"haken-hakken","different","BA","haken","hakken","M_hakken.mp3","M_haken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.61913943743391,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",326.7999999046442,0,"hasan-hassan","different","BA","hasan","hassan","F_hassan.mp3","F_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.789348362694062,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",558.7000000000116,1,"saka-sakka","same","BB","saka","sakka","F_sakka.mp3","M_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.325612656465124,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",530.1000000953791,1,"toshin-tosshin","same","AA","toshin","tosshin","F_toshin.mp3","F_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.273065668173687,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",366.2999999999883,1,"kasee-kassee","same","BB","kasee","kassee","F_kassee.mp3","F_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.903452669784737,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1338.6000000000058,0,"yusoo-yuusoo","same","BB","yusoo","yuusoo","M_yuusoo.mp3","F_yuusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.199379570666546,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",851.6000000953791,1,"oto-otto","different","BA","oto","otto","M_otto.mp3","F_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.747116933131324,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",770.2000000953558,1,"haku-haaku","different","BA","haku","haaku","M_haaku.mp3","F_haku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.646650221504615,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",392.30000004768954,1,"ite-itte","same","BB","ite","itte","M_itte.mp3","M_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.972026853337071,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",858.8999999523221,1,"kasee-kassee","different","BA","kasee","kassee","M_kassee.mp3","M_kasee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.755652500716669,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",314.8999999046209,1,"nishi-nisshi","same","AA","nishi","nisshi","F_nishi.mp3","F_nishi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.7522551278040925,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",995.999999952328,0,"gaki-gakki","same","BB","gaki","gakki","M_gakki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.903747257536735,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",264.1000000476779,1,"ishoku-isshoku","same","AA","ishoku","isshoku","F_ishoku.mp3","M_ishoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.576327819483616,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",329.1999999046384,1,"nishi-nisshi","same","AA","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.796665468513238,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1016.499999952328,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","M_yusoo.mp3","M_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.924120633021503,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",730.1000000953791,1,"toshin-tosshin","different","AB","toshin","tosshin","F_toshin.mp3","M_tosshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.593181511192679,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",492.1999999523396,1,"hasan-hassan","same","AA","hasan","hassan","M_hasan.mp3","M_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.198885137860124,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",911.0999999523046,1,"shiru-shiiru","different","AB","shiru","shiiru","M_shiru.mp3","M_shiiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.814652660667464,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1198.1999999046093,1,"saka-sakka","same","AA","saka","sakka","F_saka.mp3","M_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.088575709570213,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",390.3000000476604,1,"kasee-kassee","different","AB","kasee","kassee","F_kasee.mp3","F_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.966915674308681,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",728.9000000953674,1,"jutaku-juutaku","different","AB","jutaku","juutaku","M_jutaku.mp3","F_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.591536548519005,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1305.3000000953907,1,"obasan-obaasan","different","BA","obasan","obaasan","M_obaasan.mp3","F_obasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.174188178467824,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1266.0999999046326,1,"heta-hetta","same","BB","heta","hetta","F_hetta.mp3","F_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.143696588450884,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",373.7000000476837,1,"obasan-obaasan","different","AB","obasan","obaasan","M_obasan.mp3","F_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,5.923453336619037,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",2254.3000000953907,1,"iso-isso","same","AA","iso","isso","F_iso.mp3","M_iso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.720594782502402,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",813.2000000476837,0,"heta-hetta","different","AB","heta","hetta","F_heta.mp3","M_hetta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.7009770818128285,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",683.1000000953791,1,"hasan-hassan","different","AB","hasan","hassan","M_hasan.mp3","F_hassan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.5266412618774305,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",827.3000000476604,1,"hasan-hassan","same","AA","hasan","hassan","M_hasan.mp3","F_hasan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.7181673862537465,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",304.2000000953558,1,"oto-otto","same","BB","oto","otto","F_otto.mp3","F_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.717685380138657,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",968.000000095344,1,"ishoku-isshoku","different","AB","ishoku","isshoku","M_ishoku.mp3","M_isshoku.mp3","same","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.875232087375073,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",875.4999999523279,0,"nishi-nisshi","different","BA","nishi","nisshi","M_nisshi.mp3","M_nishi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.774795151671455,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",354.0000000476721,1,"ishoku-isshoku","same","BB","ishoku","isshoku","M_isshoku.mp3","M_isshoku.mp3","same","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.869296913268442,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",628.7999999999884,1,"ite-itte","different","AB","ite","itte","M_ite.mp3","M_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.443813241114978,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",696.8000000476604,1,"hasan-hassan","same","BB","hasan","hassan","F_hassan.mp3","M_hassan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.546498425606692,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",365.0000000476721,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","F_hetta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.8998973537131,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",407.0999999999767,1,"obasan-obaasan","same","BB","obasan","obaasan","F_obaasan.mp3","M_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.009058855508876,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",543.0000000476721,1,"oto-otto","different","BA","oto","otto","M_otto.mp3","F_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.297109320021729,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",639.9000000953674,1,"heta-hetta","different","BA","heta","hetta","F_hetta.mp3","F_heta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.461311914294449,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",496.3000000953907,1,"haku-haaku","different","AB","haku","haaku","F_haku.mp3","M_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.207180582785599,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1136.8000000476604,0,"obasan-obaasan","different","AB","obasan","obaasan","M_obasan.mp3","F_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.035972576824816,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",309.5000000476721,1,"ite-itte","same","BB","ite","itte","F_itte.mp3","M_itte.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.7349580922786805,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",354.6000000953791,1,"saka-sakka","same","AA","saka","sakka","F_saka.mp3","M_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.870990393909084,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",279.4999999523279,1,"shiru-shiiru","same","AA","shiru","shiiru","F_shiru.mp3","M_shiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,5.6330022924245915,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",283.29999999998836,1,"gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.64650640683643,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",272.70000000001164,0,"kasee-kassee","same","AA","kasee","kassee","M_kasee.mp3","F_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.6083722898515855,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1658.999999952328,1,"oto-otto","same","BB","oto","otto","M_otto.mp3","F_otto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.413970290161709,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",268.7999999046442,1,"haken-hakken","same","BB","haken","hakken","M_hakken.mp3","M_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.593967608294248,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",471.1999999046093,1,"shiru-shiiru","different","AB","shiru","shiiru","M_shiru.mp3","F_shiiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.155282632134935,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",344.8999999046209,1,"ojisan-ojiisan","different","BA","ojisan","ojiisan","F_ojiisan.mp3","F_ojisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,5.843254519666254,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
