"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between"
"2025-05-24","6","4","High LD","different",248.69999999403808,1,"ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","M_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",247.999999988082,1,"ru7-ruu7","same","BB","ru7","ruu7","F_ruu7.mp3","F_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",278.8000000000029,1,"bashara-bashshara","same","BB","bashara","bashshara","F_bashshara.mp3","F_bashshara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",365.5999999880733,1,"nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","M_nashshaTa.mp3","M_nashshaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",288.69999999404536,1,"3alim-3aliim","same","BB","3alim","3aliim","M_3aliim.mp3","M_3aliim.mp3","same","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",1615.0999999940395,0,"ful-fuul","same","BB","ful","fuul","M_fuul.mp3","F_fuul.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",318.79999999701977,1,"dhakara-dhakkara","same","BB","dhakara","dhakkara","F_dhakkara.mp3","F_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",892.9999999940337,1,"sakata-sakkata","different","AB","sakata","sakkata","M_sakata.mp3","M_sakkata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",316.6999999999971,1,"matana-mattana","different","BA","matana","mattana","F_mattana.mp3","M_matana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",433.3999999999942,0,"matana-mattana","different","BA","matana","mattana","M_mattana.mp3","M_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",222.69999999701395,1,"3atama-3attama","same","BB","3atama","3attama","M_3attama.mp3","M_3attama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",477.999999988082,0,"nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","M_nashshaTa.mp3","F_nashshaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",1416.699999988079,1,"basaTa-bassaTa","same","BB","basaTa","bassaTa","M_bassaTa.mp3","F_bassaTa.mp3","different","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",544.8999999910593,1,"rashada-rashshada","different","BA","rashada","rashshada","M_rashshada.mp3","M_rashada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",1899.9999999999857,1,"zinah-ziinah","same","AA","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",342.5,1,"bashara-bashshara","same","AA","bashara","bashshara","M_bashara.mp3","M_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",642.3999999940424,1,"ful-fuul","different","AB","ful","fuul","M_ful.mp3","F_fuul.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",1120.8999999910593,1,"kasara-kassara","different","AB","kasara","kassara","F_kasara.mp3","F_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",399.90000000000873,1,"ru7-ruu7","same","AA","ru7","ruu7","F_ru7.mp3","F_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",464.9999999940337,0,"rashada-rashshada","same","AA","rashada","rashshada","F_rashada.mp3","M_rashada.mp3","different","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",1136.099999991071,1,"3alim-3aliim","different","BA","3alim","3aliim","F_3aliim.mp3","M_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",882.5999999999767,1,"dhakara-dhakkara","different","AB","dhakara","dhakkara","F_dhakara.mp3","F_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",505.99999998806743,1,"rasaba-rassaba","same","AA","rasaba","rassaba","M_rasaba.mp3","M_rasaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",561.2999999880558,1,"ru7-ruu7","different","BA","ru7","ruu7","M_ruu7.mp3","F_ru7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",479.19999999704305,1,"rasaba-rassaba","different","BA","rasaba","rassaba","M_rassaba.mp3","M_rasaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",596.3999999880907,1,"kataba-kaataba","different","AB","kataba","kaataba","M_kataba.mp3","M_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",406.7999999910826,1,"sakata-sakkata","different","AB","sakata","sakkata","M_sakata.mp3","F_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",957.999999991036,1,"3atama-3attama","same","AA","3atama","3attama","M_3atama.mp3","M_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",295.4000000000233,1,"rashada-rashshada","different","BA","rashada","rashshada","F_rashshada.mp3","F_rashada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",302.9000000000233,1,"zinah-ziinah","different","AB","zinah","ziinah","M_zinah.mp3","M_ziinah.mp3","same","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",1997.3999999910593,1,"kataba-kaataba","same","AA","kataba","kaataba","F_kataba.mp3","M_kataba.mp3","different","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",947.3999999969964,1,"3alim-3aliim","different","BA","3alim","3aliim","M_3aliim.mp3","F_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",1481.7999999910826,1,"ful-fuul","same","BB","ful","fuul","F_fuul.mp3","F_fuul.mp3","same","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",319.999999991036,1,"matana-mattana","different","AB","matana","mattana","M_matana.mp3","F_mattana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",238.8999999880907,1,"dhakara-dhakkara","different","BA","dhakara","dhakkara","F_dhakkara.mp3","M_dhakara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",483.39999999990687,1,"3atama-3attama","different","AB","3atama","3attama","M_3atama.mp3","F_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",778.3999999910593,1,"basaTa-bassaTa","same","AA","basaTa","bassaTa","F_basaTa.mp3","F_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",318.7999999880558,1,"rakaza-rakkaza","different","BA","rakaza","rakkaza","M_rakkaza.mp3","M_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",177.40000000002328,1,"rakaza-rakkaza","same","AA","rakaza","rakkaza","F_rakaza.mp3","F_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",566.4999999880674,1,"sakata-sakkata","same","AA","sakata","sakkata","M_sakata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",1065.9999999999418,1,"ful-fuul","same","AA","ful","fuul","F_ful.mp3","M_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",173.59999999107094,1,"dakhala-daakhala","different","BA","dakhala","daakhala","F_daakhala.mp3","M_dakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",835.9999999970314,1,"sakata-sakkata","different","BA","sakata","sakkata","M_sakkata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",357.4999999940628,1,"ru7-ruu7","same","BB","ru7","ruu7","M_ruu7.mp3","M_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",728.5999999881024,1,"zinah-ziinah","different","BA","zinah","ziinah","F_ziinah.mp3","M_zinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",719.0999999999767,1,"dakhala-daakhala","different","BA","dakhala","daakhala","M_daakhala.mp3","M_dakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",288.80000000004657,1,"ru7-ruu7","different","BA","ru7","ruu7","F_ruu7.mp3","F_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",277.09999999706633,1,"matana-mattana","same","AA","matana","mattana","F_matana.mp3","F_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",258.59999999403954,1,"watara-wattara","same","AA","watara","wattara","M_watara.mp3","F_watara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",701.0999999999767,1,"ru7-ruu7","different","AB","ru7","ruu7","F_ru7.mp3","M_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",289.3999999880325,1,"rakaza-rakkaza","different","BA","rakaza","rakkaza","F_rakkaza.mp3","F_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","same",778.3999999969965,1,"sakata-sakkata","same","AA","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",312.49999998812564,1,"nashaTa-nashshaTa","different","AB","nashaTa","nashshaTa","F_nashaTa.mp3","F_nashshaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26
"2025-05-24","6","4","High LD","different",1070.2999999910826,0,"watara-wattara","same","BB","watara","wattara","F_wattara.mp3","M_wattara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26
